band_id,rank_start,rank_end,lookback_months,rebalance_period,top_n,min_momentum,starting_capital,ending_value,start_date,end_date,total_return,cagr,churn_avg_transactions_per_year,n_rebalances,total_invested,total_sell_value,txn_total_return,win_rate,n_closed_trades,n_open_trades,avg_days_held,total_tax,post_tax_ending_value,post_tax_cagr,sip_monthly_amount,sip_total_contributed,sip_ending_value,sip_xirr
3,100,150,6,biweekly,10,,1000000.0,4599539.527268326,2016-07-27,2026-07-24,3.599539527268326,0.16502434551640421,90.18181818181819,248,99426451.85419136,103405924.08534394,0.04002428083211161,0.5102040816326531,490,12,78.53469387755102,1669545.1592081834,2929994.3680601427,0.11360573502979543,50000.0,7000000.0,27355978.26365477,0.22572519851194173
3,100,150,6,weekly,15,,1000000.0,4593463.276091755,2016-07-27,2026-07-24,3.5934632760917555,0.16487019995843522,146.0909090909091,495,99853379.39369623,103823207.37090349,0.039756571097661564,0.4880503144654088,795,17,72.65283018867925,1629233.8109816345,2964229.465110121,0.11490136252823846,50000.0,7000000.0,26309438.985452577,0.21940044234073275
5,100,200,12,biweekly,20,,1000000.0,4584988.568881588,2016-07-27,2026-07-24,3.584988568881588,0.1646549023789694,113.18181818181819,248,54147839.91820668,57933766.43744367,0.06991832961307134,0.5188216039279869,611,23,115.64320785597381,1275032.1469248373,3309956.4219567506,0.12728074063825012,50000.0,7000000.0,24931097.278682623,0.21067632303695705
4,150,200,12,biweekly,15,,1000000.0,4508971.631858143,2016-07-27,2026-07-24,3.5089716318581434,0.16270753579429198,76.81818181818181,248,50326595.886057734,54030205.15130406,0.07359149173593035,0.5096618357487923,414,17,126.71739130434783,1215411.6521132977,3293559.979744845,0.1267205372069642,50000.0,7000000.0,23207099.001664266,0.1990583910190427
3,100,150,12,quarterly,20,,1000000.0,4494133.322489054,2016-07-27,2026-07-24,3.494133322489054,0.16232397191552783,42.45454545454545,40,19695005.49495569,23215166.557466444,0.17873369283457896,0.5900900900900901,222,23,312.93243243243245,704185.2207372842,3789948.10175177,0.14266474162921927,50000.0,7000000.0,24042810.81196489,0.20479451954772815
5,100,200,12,weekly,15,,1000000.0,4470853.0500027705,2016-07-27,2026-07-24,3.470853050002771,0.16171988410517968,127.54545454545455,495,81034239.51529457,84818464.96872933,0.046699092581976076,0.49927849927849927,693,17,76.61760461760461,1484070.6598150723,2986782.3901876984,0.1157475404709174,50000.0,7000000.0,22606446.791491035,0.19480594515896427
3,100,150,9,bimonthly,20,,1000000.0,4453630.477886162,2016-07-27,2026-07-24,3.453630477886162,0.1612711600517489,58.27272727272727,59,25739307.676100235,29373127.341871034,0.14117783242262247,0.5275080906148867,309,23,239.92233009708738,835880.6064850404,3617749.8714011214,0.1373586037261374,50000.0,7000000.0,21967503.29796096,0.19015565605546558
3,100,150,9,biweekly,20,,1000000.0,4424038.56873861,2016-07-27,2026-07-24,3.4240385687386095,0.16049650074028787,94.72727272727273,248,45900563.05515736,49487033.21925605,0.07813564639259286,0.5176470588235295,510,22,143.54901960784315,1090360.6403657703,3333677.9283728395,0.12808680934097083,50000.0,7000000.0,20826169.6955112,0.18149848369562976
4,150,200,9,monthly,15,,1000000.0,4421133.910351933,2016-07-27,2026-07-24,3.4211339103519327,0.16042021125420503,68.0,118,42889424.76845361,46423919.781182766,0.08240947580460146,0.5409836065573771,366,16,150.57650273224044,1117039.561734098,3304094.348617835,0.1270807435131338,50000.0,7000000.0,22049054.790302612,0.19075673282000716
3,100,150,9,biweekly,15,,1000000.0,4387647.188627936,2016-07-27,2026-07-24,3.387647188627936,0.15953742552814498,87.45454545454545,248,60197197.57991006,63793324.691622466,0.05973911172424011,0.4904862579281184,473,16,116.71670190274841,1217021.6745771465,3170625.514050789,0.12243852185541093,50000.0,7000000.0,20973721.681052104,0.18264433004146885
2,51,100,9,monthly,10,,1000000.0,4377468.999999387,2016-07-27,2026-07-24,3.3774689999993868,0.15926790387474887,58.27272727272727,118,60890372.15527897,64523947.58402488,0.05967405519348407,0.49523809523809526,315,11,119.18730158730159,1328549.8642430403,3048919.135756347,0.11804949111936969,50000.0,7000000.0,20951452.514919106,0.18247191806097812
5,100,200,12,bimonthly,20,,1000000.0,4354593.975290317,2016-07-27,2026-07-24,3.3545939752903173,0.15866010204908831,64.18181818181819,59,28321225.357496887,31841061.812541377,0.12428263292332288,0.5718475073313783,341,24,211.94134897360703,880987.9958406433,3473605.9794496736,0.13273918727580902,50000.0,7000000.0,23678884.086732823,0.20232161515718478
3,100,150,9,weekly,15,,1000000.0,4303225.131023615,2016-07-27,2026-07-24,3.3032251310236145,0.15728466445266687,112.72727272727273,495,73707819.73456466,77275842.38181287,0.04840765416881561,0.47058823529411764,612,16,89.00326797385621,1368636.2582270978,2934588.872796517,0.11378040309530513,50000.0,7000000.0,20657247.13817833,0.1801765404470848
5,100,200,9,bimonthly,10,,1000000.0,4294578.054766801,2016-07-27,2026-07-24,3.2945780547668013,0.15705168116381185,48.90909090909091,59,42374105.89201421,45725925.56318311,0.07910065830558503,0.5437262357414449,263,12,141.0494296577947,1195044.554480472,3099533.500286329,0.11989358516666271,50000.0,7000000.0,22457867.066751976,0.19373649699213574
5,100,200,12,bimonthly,15,,1000000.0,4272876.595377209,2016-07-27,2026-07-24,3.272876595377209,0.15646510142039483,54.18181818181818,59,30123885.593450174,33620173.90653482,0.11606365660361039,0.5778546712802768,289,18,189.95847750865053,1034340.7894976317,3238535.805879577,0.124822049964886,50000.0,7000000.0,23485891.825299267,0.20099469731931408
4,150,200,3,weekly,15,,1000000.0,4261386.233349055,2016-07-27,2026-07-24,3.2613862333490546,0.15615343621335276,230.0,495,151770440.657525,155612610.1082814,0.02531566380192822,0.4856687898089172,1256,18,47.79299363057325,1890785.5188253578,2370600.7145236973,0.0902392076938281,50000.0,7000000.0,18911469.286671136,0.1658335094250024
3,100,150,12,bimonthly,15,,1000000.0,4250334.703129603,2016-07-27,2026-07-24,3.250334703129602,0.155852959601829,45.09090909090909,59,25281535.464189705,28808605.249166496,0.13951169184216466,0.5774058577405857,239,18,225.53556485355648,800167.2050934543,3450167.498036148,0.13197179502540046,50000.0,7000000.0,22971187.388493672,0.19740155671265197
4,150,200,3,bimonthly,10,,1000000.0,4242415.131007543,2016-07-27,2026-07-24,3.242415131007543,0.1556372040786087,68.54545454545455,59,72305789.71999416,75748220.63522096,0.04760933984066415,0.5822102425876011,371,12,108.1455525606469,1479563.1173000399,2762852.0137075027,0.10707768241309568,50000.0,7000000.0,17169339.921156168,0.1501049933452709
4,150,200,12,weekly,15,,1000000.0,4237763.836481828,2016-07-27,2026-07-24,3.237763836481828,0.15551031831584972,98.0,495,58708942.5797441,62178872.0435621,0.05910393393825496,0.4783427495291902,531,16,98.06403013182674,1319907.705879778,2917856.1306020506,0.11314309034335412,50000.0,7000000.0,22366739.17755412,0.19307704385948665
3,100,150,12,weekly,20,,1000000.0,4205956.6206823,2016-07-27,2026-07-24,3.2059566206823,0.15463925383916477,109.81818181818181,495,49906757.65352983,53290703.98920672,0.0678053733558374,0.4772344013490725,593,22,116.4114671163575,1094293.651314288,3111662.969368012,0.12033148530849824,50000.0,7000000.0,21467019.67340579,0.18641676605972013
4,150,200,3,monthly,10,,1000000.0,4200680.68009815,2016-07-27,2026-07-24,3.2006806800981495,0.15449419538814668,95.36363636363636,118,96098690.05345191,99530663.71766706,0.03571301192873929,0.5472061657032755,519,11,77.44701348747591,1626430.8781068993,2574249.8019912504,0.09927020549172916,50000.0,7000000.0,18435815.336604536,0.16169124785233496
1,1,50,9,weekly,10,,1000000.0,4174832.8736933386,2016-07-27,2026-07-24,3.1748328736933384,0.15378114932658082,95.0909090909091,495,84518107.34967728,88014502.9359022,0.04136859775810235,0.4922779922779923,518,10,70.36872586872587,1314583.2889203231,2860249.584773015,0.11092354126327852,50000.0,7000000.0,22656012.420672845,0.19516113495878196
4,150,200,9,quarterly,20,,1000000.0,4173028.3846314587,2016-07-27,2026-07-24,3.1730283846314586,0.1537312218706024,49.45454545454545,40,21277943.051969215,24472017.51614223,0.15011199420788995,0.5846153846153846,260,24,281.5230769230769,704345.2971195693,3468683.0875118896,0.13257839575651253,50000.0,7000000.0,22195200.488754246,0.1918283135455876
5,100,200,12,monthly,20,,1000000.0,4157027.4837971292,2016-07-27,2026-07-24,3.157027483797129,0.1532876494287465,88.36363636363636,118,37498010.88854653,40744195.90067381,0.08656952556165591,0.5358649789029536,474,24,151.1054852320675,1034188.6942103095,3122838.7895868197,0.12073359907924797,50000.0,7000000.0,23159802.165198397,0.19872758130776536
4,150,200,9,bimonthly,10,,1000000.0,4144933.616206013,2016-07-27,2026-07-24,3.1449336162060133,0.15295136597765557,41.63636363636363,59,36587872.75374923,39848952.15142494,0.08913006283869124,0.5605381165919282,223,12,163.63677130044843,976107.8582978369,3168825.757908176,0.12237473097634566,50000.0,7000000.0,21054622.98389207,0.18326912710159937
3,100,150,12,weekly,15,,1000000.0,4098666.845795481,2016-07-27,2026-07-24,3.0986668457954814,0.15165666285189405,101.72727272727273,495,61535991.6090179,64864795.79371637,0.0540952391869906,0.49727767695099817,551,17,95.48457350272233,1169556.6763411658,2929110.169454315,0.11357209240764443,50000.0,7000000.0,20646713.45618688,0.18009374417585644
3,100,150,9,weekly,20,,1000000.0,4091452.537865228,2016-07-27,2026-07-24,3.0914525378652282,0.15145359758525,135.9090909090909,495,61932663.22596515,65256188.74557417,0.05366353304528389,0.46603260869565216,736,23,97.13315217391305,1189893.2784508448,2901559.259414383,0.11251920953068661,50000.0,7000000.0,19920280.117288604,0.17427800085523226
3,100,150,6,biweekly,15,,1000000.0,4090699.034310761,2016-07-27,2026-07-24,3.090699034310761,0.1514323697073594,109.72727272727273,248,74333384.78249925,77702919.59699859,0.04533003339426355,0.5042016806722689,595,17,98.24873949579832,1380744.282719923,2709954.7515908377,0.10493754852804749,50000.0,7000000.0,23796398.73894385,0.2031242790232462
5,100,200,9,weekly,15,,1000000.0,4082807.5537787075,2016-07-27,2026-07-24,3.082807553778707,0.15120983742190464,159.0,495,102968563.4355719,106451746.97361968,0.0338276404159726,0.49191685912240185,866,17,64.16166281755196,1589961.0401741301,2492846.5136045776,0.09574022154650819,50000.0,7000000.0,20323456.203801215,0.17753185134884392
3,100,150,12,biweekly,15,,1000000.0,4082596.662602193,2016-07-27,2026-07-24,3.0825966626021932,0.151203885181723,74.81818181818181,248,44875170.48625719,48120178.790704906,0.07231188805046404,0.5086848635235732,403,17,131.07196029776674,1018253.3454766063,3064343.317125587,0.11861435925184338,50000.0,7000000.0,20544647.199392393,0.1792892639397216
5,100,200,9,monthly,10,,1000000.0,4080390.2325083953,2016-07-27,2026-07-24,3.080390232508395,0.15114159380391334,73.27272727272727,118,62515806.9842027,65774237.255056195,0.052121702142897706,0.5491183879093199,397,12,94.39042821158691,1416834.558377822,2663555.6741305734,0.10302914234805116,50000.0,7000000.0,21434792.880068153,0.18617300502524037
4,150,200,12,monthly,20,,1000000.0,4079202.10624679,2016-07-27,2026-07-24,3.0792021062467896,0.15110803836604214,64.0,118,28542408.52710891,31652690.231224924,0.10897054119178275,0.5454545454545454,341,22,208.95014662756597,792375.5086463148,3286826.597600475,0.12648975618455882,50000.0,7000000.0,19747360.2239268,0.17286188951913545
4,150,200,12,bimonthly,20,,1000000.0,4060188.1970546213,2016-07-27,2026-07-24,3.0601881970546216,0.15056984142096685,50.0,59,22330895.30665296,25509641.0530384,0.14234743850321166,0.5643939393939394,264,22,270.0,720943.1468937396,3339245.0501608816,0.1282752349191818,50000.0,7000000.0,19800827.77770662,0.17330109900691798
5,100,200,3,monthly,10,,1000000.0,4034926.2718802467,2016-07-27,2026-07-24,3.0349262718802468,0.1498512722972163,115.0909090909091,118,102435115.83424765,105726961.23967247,0.032135907482658786,0.543859649122807,627,12,65.42105263157895,1640917.5363762483,2394008.7355039986,0.09131201723111504,50000.0,7000000.0,19674343.216523398,0.1722601335722726
3,100,150,12,biweekly,20,,1000000.0,4030179.8152724667,2016-07-27,2026-07-24,3.030179815272467,0.14971580891200276,83.45454545454545,248,36658941.15869553,39812963.91011601,0.08603692992022893,0.53125,448,22,155.37053571428572,894510.4597635815,3135669.3555088853,0.12119365801588411,50000.0,7000000.0,19825080.684361573,0.17349992725513053
4,150,200,12,monthly,10,,1000000.0,4015897.4246429806,2016-07-27,2026-07-24,3.01589742464298,0.14930732320645212,49.90909090909091,118,40592368.68376374,43712822.57404949,0.07687291950355865,0.5539033457249071,269,11,130.87360594795538,1061477.11518341,2954420.309459571,0.11453151719720056,50000.0,7000000.0,21401746.05215511,0.1859226563105465
3,100,150,6,weekly,10,,1000000.0,3976734.658982454,2016-07-27,2026-07-24,2.976734658982454,0.14818049800379174,125.0,495,125247927.30304798,128727526.62619992,0.027781691865708447,0.4633431085043988,682,11,56.17448680351906,1696519.5708939848,2280215.088088469,0.08600523155278195,50000.0,7000000.0,18378992.43993512,0.16118911614912085
4,150,200,9,quarterly,15,,1000000.0,3963899.348869993,2016-07-27,2026-07-24,2.963899348869993,0.14780901596309692,44.0,40,24030398.013560776,27045673.939707324,0.12547756905420274,0.5536480686695279,233,18,236.37768240343348,741031.1888819637,3222868.159988029,0.1242761633093179,50000.0,7000000.0,21669058.46224322,0.18793659705238575
5,100,200,12,bimonthly,10,,1000000.0,3923044.8014354166,2016-07-27,2026-07-24,2.9230448014354167,0.14661934640764773,43.63636363636363,59,33784256.317094974,36868189.21070665,0.0912831368749471,0.5641025641025641,234,12,158.86324786324786,1015244.7313444186,2907800.070090998,0.11275849344855415,50000.0,7000000.0,21977173.813168682,0.19022705031169046
1,1,50,9,biweekly,20,,1000000.0,3903911.5930384286,2016-07-27,2026-07-24,2.9039115930384285,0.14605835641701237,88.36363636363636,248,38467309.35098246,41504129.09523034,0.07894546812565988,0.5221052631578947,475,22,149.7242105263158,819039.3868526781,3084872.2061857507,0.11936221739722552,50000.0,7000000.0,18933655.86298097,0.1660241175628424
3,100,150,12,biweekly,10,,1000000.0,3893346.1338598477,2016-07-27,2026-07-24,2.893346133859848,0.14574751352650384,62.63636363636363,248,55037500.23920526,58132296.11330345,0.056230676550488586,0.5132743362831859,339,11,105.46607669616519,1167243.0503951332,2726103.0834647147,0.10559484016435072,50000.0,7000000.0,20915455.213409305,0.18219282758871963
1,1,50,12,biweekly,10,,1000000.0,3862753.901499629,2016-07-27,2026-07-24,2.862753901499629,0.14484316913801187,57.54545454545455,248,53317278.88500174,56368785.2604977,0.05723297286190557,0.5305466237942122,311,11,113.34726688102894,1028821.8787091183,2833932.0227905107,0.10989612353034706,50000.0,7000000.0,19774034.12533541,0.17308115335430097
1,1,50,3,monthly,10,,1000000.0,3847422.593966061,2016-07-27,2026-07-24,2.8474225939660607,0.14438752963999346,94.27272727272727,118,85528710.4354187,88594959.39495946,0.035850522519640264,0.49317738791423,513,11,78.74074074074075,1393300.1591981198,2454122.434767941,0.094024430112857,50000.0,7000000.0,19056881.634090174,0.1670786389095853
3,100,150,9,monthly,20,,1000000.0,3843269.2717934805,2016-07-27,2026-07-24,2.8432692717934804,0.144263813532032,76.27272727272727,118,31552654.709311485,34469178.84605272,0.09243355792438417,0.4877450980392157,408,23,180.64705882352942,792616.2401760462,3050653.031617434,0.1181131184040769,50000.0,7000000.0,20843888.76153744,0.18163651847370738
5,100,200,12,monthly,10,,1000000.0,3842674.9350906336,2016-07-27,2026-07-24,2.8426749350906335,0.14424610002788762,63.27272727272727,118,46678957.17447342,49626878.820590034,0.0631531170479682,0.5526315789473685,342,12,106.18713450292398,1108200.9172787333,2734474.0178119,0.10593418772715624,50000.0,7000000.0,23572279.681060195,0.20159000522794124
5,100,200,3,biweekly,15,,1000000.0,3838513.6704857904,2016-07-27,2026-07-24,2.8385136704857903,0.14412200933957475,216.36363636363637,248,134635646.16836083,138002623.83822498,0.02500807004449452,0.5173581710414903,1181,18,52.14987298899238,1829761.2265012888,2008752.4439845015,0.07231331209702652,50000.0,7000000.0,17687178.40199854,0.15494500561799757
5,100,200,3,biweekly,10,,1000000.0,3785890.8798007146,2016-07-27,2026-07-24,2.7858908798007147,0.14254224053282938,165.9090909090909,248,158406261.36624235,161811899.16186914,0.021499388763129776,0.5005512679162073,907,11,44.764057331863285,1892095.5243632393,1893795.3554374753,0.06600662949956382,50000.0,7000000.0,16842987.8920834,0.14697701605933394
3,100,150,12,weekly,10,,1000000.0,3764460.378953534,2016-07-27,2026-07-24,2.764460378953534,0.14189321531380394,86.45454545454545,495,75914453.06808735,78964787.3746818,0.04018120638844114,0.48723404255319147,470,11,75.11063829787234,1281604.541463214,2482855.83749032,0.0952998616623022,50000.0,7000000.0,19837512.47770571,0.17360174875480783
1,1,50,9,biweekly,10,,1000000.0,3755028.2942089783,2016-07-27,2026-07-24,2.7550282942089783,0.14160650921263906,71.9090909090909,248,60004392.61120784,62983813.73389762,0.0496533835780094,0.46153846153846156,390,11,94.51794871794871,1102230.9670310332,2652797.327177945,0.10258237882624388,50000.0,7000000.0,20111368.50793526,0.17582844437395873
4,150,200,9,quarterly,10,,1000000.0,3721654.251552796,2016-07-27,2026-07-24,2.721654251552796,0.14058681131890705,34.72727272727273,40,27007835.68534836,29776720.55170017,0.10252153851239246,0.5567567567567567,185,12,197.6810810810811,803675.9119782733,2917978.339574523,0.11314775691985557,50000.0,7000000.0,22458665.7758511,0.19374226497806246
3,100,150,9,weekly,10,,1000000.0,3717239.2695890306,2016-07-27,2026-07-24,2.717239269589031,0.1404513018806557,101.0,495,94178097.64176112,97247614.82277624,0.03259268617519846,0.47454545454545455,550,11,66.44363636363636,1411605.3757812188,2305633.8938078117,0.08721098661751547,50000.0,7000000.0,17901098.056999255,0.15690211871478144
2,51,100,12,monthly,10,,1000000.0,3714655.2807898847,2016-07-27,2026-07-24,2.7146552807898847,0.14037192407421828,55.0,118,52442249.728933655,55278636.9082875,0.05408591725211485,0.49158249158249157,297,11,121.26599326599326,1120234.5627122216,2594420.7180776633,0.10012935639708931,50000.0,7000000.0,19638740.203596693,0.17196589370477394
2,51,100,12,weekly,15,,1000000.0,3704675.3626888013,2016-07-27,2026-07-24,2.704675362688801,0.1400648826909463,96.0909090909091,495,59068892.834981404,62002917.24353633,0.04967122740477975,0.48846153846153845,520,17,100.79230769230769,1126173.5820668666,2578501.7806219347,0.09945181502932177,50000.0,7000000.0,18673451.21901591,0.163774184328405
2,51,100,9,bimonthly,10,,1000000.0,3701884.120610731,2016-07-27,2026-07-24,2.7018841206107314,0.13997887435369716,41.09090909090909,59,38889310.25762428,41779075.6667199,0.0743074482409745,0.5227272727272727,220,12,165.93636363636364,861948.1492488966,2839935.9713618346,0.11013126682044216,50000.0,7000000.0,17742453.453113195,0.15545302309828612
4,150,200,12,monthly,15,,1000000.0,3684334.43075517,2016-07-27,2026-07-24,2.68433443075517,0.13943676364569657,61.36363636363637,118,34591635.9877866,37378528.20098687,0.08056549317830038,0.5349544072948328,329,17,161.42857142857142,879138.5028284928,2805195.9279266773,0.10876443543931913,50000.0,7000000.0,19607794.950691342,0.17170970658743628
1,1,50,12,weekly,10,,1000000.0,3678334.5078636254,2016-07-27,2026-07-24,2.6783345078636254,0.13925089263850143,77.36363636363636,495,70317085.05346636,73256148.98875816,0.041797294826101616,0.4785714285714286,420,11,83.37857142857143,1127977.0167784712,2550357.491085154,0.09824467431406325,50000.0,7000000.0,19295357.111980196,0.16909982478239988
1,1,50,12,weekly,15,,1000000.0,3670833.6374488827,2016-07-27,2026-07-24,2.6708336374488826,0.13901813979453448,94.18181818181819,495,52853583.58547688,55717000.092225365,0.05417639282902461,0.5058823529411764,510,16,101.07254901960785,913346.2207350995,2757487.416713783,0.10686232805482687,50000.0,7000000.0,19376359.74150885,0.16978057181534995
2,51,100,12,biweekly,15,,1000000.0,3659703.25860568,2016-07-27,2026-07-24,2.65970325860568,0.13867197293283895,74.54545454545455,248,44246541.90301455,47076896.24987522,0.06396780912426142,0.4701492537313433,402,16,131.6592039800995,1012941.8607993363,2646761.3978063436,0.10233100936057138,50000.0,7000000.0,18041721.137482505,0.15817564159066305
2,51,100,12,monthly,15,,1000000.0,3614675.71155096,2016-07-27,2026-07-24,2.61467571155096,0.13726182769766582,57.45454545454545,118,35070792.102874115,37794101.529290855,0.07765177981804294,0.50814332247557,307,18,171.90553745928338,892914.9746169971,2721760.736933963,0.10541843713531884,50000.0,7000000.0,17628805.17853157,0.15440674277667532
4,150,200,12,bimonthly,10,,1000000.0,3583138.8469671076,2016-07-27,2026-07-24,2.5831388469671075,0.1362647316281631,35.09090909090909,59,26469675.778484773,29170537.10677017,0.10203605631168045,0.5989304812834224,187,12,188.74866310160428,796448.4080000534,2786690.4389670542,0.10803011502288662,50000.0,7000000.0,19361676.205585808,0.1696573865493627
1,1,50,9,weekly,20,,1000000.0,3579479.741005508,2016-07-27,2026-07-24,2.579479741005508,0.13614853142838657,125.0909090909091,495,52582329.20365239,55353175.41352008,0.052695387439688185,0.4859675036927622,677,22,104.07090103397341,877092.2850765169,2702387.4559289915,0.10462832035917469,50000.0,7000000.0,18097389.0506687,0.15867697961785782
3,100,150,3,quarterly,10,,1000000.0,3575763.2464608527,2016-07-27,2026-07-24,2.575763246460853,0.13603039929658278,51.27272727272727,40,47888695.56096997,50530343.79652803,0.05516225081125491,0.5362318840579711,276,12,143.97101449275362,1018708.7279872276,2557054.518473625,0.09853300037293278,50000.0,7000000.0,16778449.77667526,0.14635105437123663
1,1,50,9,biweekly,15,,1000000.0,3570582.725390079,2016-07-27,2026-07-24,2.570582725390079,0.13586554727393363,83.72727272727273,248,45286409.4725583,48019963.58852899,0.06036146711138835,0.5176991150442478,452,17,120.60398230088495,854172.8256225949,2716409.899767484,0.10520071663030706,50000.0,7000000.0,19000823.129986975,0.16659977547889648
2,51,100,9,monthly,20,,1000000.0,3559621.71161526,2016-07-27,2026-07-24,2.5596217116152604,0.13551604054430744,71.36363636363636,118,30745730.219133873,33402744.105518147,0.08641895532963291,0.4881889763779528,381,23,190.0734908136483,804833.9087183621,2754787.8028968982,0.10675381313405485,50000.0,7000000.0,17942897.27008455,0.15728173170657223
2,51,100,12,weekly,10,,1000000.0,3526278.804761222,2016-07-27,2026-07-24,2.526278804761222,0.13444687069188088,91.36363636363636,495,85441213.73214479,88303348.96257684,0.03349829789877216,0.47484909456740443,497,11,71.01810865191148,1326563.1668467284,2199715.6379144937,0.0821052220945997,50000.0,7000000.0,18036648.046235546,0.1581298752600226
5,100,200,3,weekly,15,,1000000.0,3513237.8381420956,2016-07-27,2026-07-24,2.5132378381420954,0.13402622404730358,293.45454545454544,495,160959926.83055404,164111400.19743195,0.01957924204448438,0.4884735202492212,1605,18,37.95389408099688,1809578.637054377,1703659.2010877186,0.05477654968182888,50000.0,7000000.0,17028007.85196071,0.14875794754227512
2,51,100,9,monthly,15,,1000000.0,3507194.6370049804,2016-07-27,2026-07-24,2.5071946370049805,0.13383081920352313,65.18181818181819,118,37952328.04100902,40580288.987390734,0.06924373502310847,0.5228571428571429,350,17,157.83142857142857,892898.4843209012,2614296.152684079,0.10097006209282067,50000.0,7000000.0,17484481.398026973,0.1530680349428465
1,1,50,12,biweekly,15,,1000000.0,3495887.7026711903,2016-07-27,2026-07-24,2.4958877026711903,0.13346439812889432,69.72727272727273,248,36450122.15617326,39071245.68968712,0.0719098696647287,0.5226666666666666,375,17,139.184,741124.0186674258,2754763.6840037643,0.10675284320868106,50000.0,7000000.0,19838111.47519721,0.17360665315243612
5,100,200,12,weekly,10,,1000000.0,3475506.5609792722,2016-07-27,2026-07-24,2.475506560979272,0.13280120921510963,109.9090909090909,495,84344114.63368282,87143313.51938754,0.03318783886536721,0.4991652754590985,599,11,59.09348914858097,1343853.23540851,2131653.325570762,0.07870623007350619,50000.0,7000000.0,19708291.44652655,0.17254019355037603
2,51,100,6,monthly,10,,1000000.0,3450700.871504511,2016-07-27,2026-07-24,2.450700871504511,0.13198931014022186,69.18181818181819,118,58404020.33598717,61071657.47929013,0.045675573838180106,0.49333333333333335,375,11,101.96266666666666,1140991.6321672,2309709.239337311,0.08740318916053091,50000.0,7000000.0,17434179.014528323,0.15259877649174597
3,100,150,3,quarterly,20,,1000000.0,3450322.8744501877,2016-07-27,2026-07-24,2.4503228744501877,0.13197689758494446,77.54545454545455,40,32273970.179858625,34806432.72325303,0.07846764836434186,0.5566265060240964,415,23,190.12048192771084,805880.0263285913,2644442.8481215965,0.10223431497864488,50000.0,7000000.0,17688915.89759322,0.15496099922474998
1,1,50,9,weekly,15,,1000000.0,3399192.8405450694,2016-07-27,2026-07-24,2.3991928405450693,0.13028651996445562,109.54545454545455,495,60164142.38273972,62785438.96922343,0.04356908421976815,0.48653198653198654,594,17,91.02861952861953,933315.544316623,2465877.2962284465,0.09454782624011915,50000.0,7000000.0,17470516.957231447,0.15293790327196816
1,1,50,12,weekly,20,,1000000.0,3385746.022831205,2016-07-27,2026-07-24,2.3857460228312046,0.12983816405168103,100.0,495,42360099.312683456,44896132.76018039,0.05986844905100581,0.5213358070500927,539,22,125.37105751391465,772621.0661732922,2613124.9566579126,0.1009206817344872,50000.0,7000000.0,17696191.512163073,0.15502795359316884
1,1,50,12,biweekly,20,,1000000.0,3383336.333434757,2016-07-27,2026-07-24,2.383336333434757,0.12975764875282136,71.54545454545455,248,28660176.46822066,31133481.254419237,0.08629761191251073,0.5340314136125655,382,23,180.27486910994764,635830.3744675587,2747505.958967198,0.10646063086516433,50000.0,7000000.0,18480544.35488248,0.1620853969040401
4,150,200,12,quarterly,20,,1000000.0,3360290.4045905713,2016-07-27,2026-07-24,2.3602904045905713,0.12898499400309205,44.27272727272727,40,16531398.034790669,18878114.667059083,0.1419551224481862,0.5474137931034483,232,23,297.87068965517244,527805.610916899,2832484.7936736722,0.10983937607757444,50000.0,7000000.0,18525271.726284556,0.16247855765422625
2,51,100,6,quarterly,15,,1000000.0,3353155.549800704,2016-07-27,2026-07-24,2.3531555498007037,0.12874481881884514,47.90909090909091,40,28326379.060957868,30751288.351879645,0.08560604536511411,0.5529411764705883,255,17,228.12156862745098,690552.9640215412,2662602.5857791626,0.10298962892409036,50000.0,7000000.0,15884329.363267155,0.1374138607145725
2,51,100,9,bimonthly,20,,1000000.0,3345323.217290681,2016-07-27,2026-07-24,2.345323217290681,0.128480634869913,52.72727272727273,59,21863039.780385412,24308955.233251777,0.11187444552247192,0.5575539568345323,278,24,256.63309352517985,575568.6058820063,2769754.6114086746,0.10735422478584433,50000.0,7000000.0,16148020.427523373,0.14010254277192374
2,51,100,6,monthly,15,,1000000.0,3333309.2523854924,2016-07-27,2026-07-24,2.3333092523854924,0.1280743210874553,85.36363636363636,118,45381951.39292092,47838751.01715435,0.054136050760846426,0.4967462039045553,461,17,122.86767895878525,934743.7760607777,2398565.4763247147,0.09151975824114889,50000.0,7000000.0,17031607.499996707,0.14879239855483428
3,100,150,3,quarterly,15,,1000000.0,3314896.1002275962,2016-07-27,2026-07-24,2.314896100227596,0.12744902098069222,66.72727272727273,40,38074530.521753065,40471430.92936095,0.06295285522269187,0.5502793296089385,358,18,166.10614525139664,846629.6815045621,2468266.418723034,0.09465392951903251,50000.0,7000000.0,17664561.548282705,0.1547366708599731
2,51,100,6,quarterly,10,,1000000.0,3311642.6537481956,2016-07-27,2026-07-24,2.3116426537481956,0.1273382109979353,39.18181818181818,40,36216027.68314103,38656728.58335109,0.06739283837432657,0.5380952380952381,210,11,185.73809523809524,789900.0516149504,2521742.602133245,0.09700499574688481,50000.0,7000000.0,15589982.792804351,0.13435748996022334
