ticker,date,our_close,fyers_close,diff_pct,status
CYIENTDLM,2007-05-25,,,,NO_OUR_DATA
DABUR,2007-05-25,44.26,48.05,7.88,MISMATCH
DALBHARAT,2007-05-25,,,,NO_OUR_DATA
DALMIASUG,2007-05-25,,,,NO_OUR_DATA
DAMCAPITAL,2007-05-25,,,,NO_OUR_DATA
DAMODARIND,2007-05-25,,,,NO_OUR_DATA
DANGEE,2007-05-25,,,,NO_OUR_DATA
DATAMATICS,2007-05-25,,,,NO_OUR_DATA
DATAPATTNS,2007-05-25,,,,NO_OUR_DATA
DAVANGERE,2007-05-25,,,,NO_OUR_DATA
DBCORP,2007-05-25,,,,NO_OUR_DATA
DBL,2007-05-25,,,,NO_OUR_DATA
DBSTOCKBRO,2007-05-25,,,,NO_OUR_DATA
DCAL,2007-05-25,,,,NO_OUR_DATA
DCBBANK,2007-05-25,,,,NO_OUR_DATA
DCMSHRIRAM,2007-05-25,,,,NO_OUR_DATA
DCMSRIND,2007-05-25,,,,NO_OUR_DATA
DCW,2007-05-25,11.75,11.75,0.0,OK
DCXINDIA,2007-05-25,,,,NO_OUR_DATA
DDEVPLSTIK,2007-05-25,,,,NO_OUR_DATA
DECCANCE,2007-05-25,,,,NO_OUR_DATA
DECNGOLD,2007-05-25,,,,NO_OUR_DATA
DEEPAKFERT,2007-05-25,80.32,83.6,3.921,MISMATCH
DEEPAKNTR,2007-05-25,,,,NO_OUR_DATA
DEEPINDS,2007-05-25,,,,NO_OUR_DATA
DEFENCE,2007-05-25,,,,NO_OUR_DATA
DELHIVERY,2007-05-25,,,,NO_OUR_DATA
DELTACORP,2007-05-25,,,,NO_OUR_DATA
DELTAMAGNT,2007-05-25,,,,NO_OUR_DATA
DEN,2007-05-25,,,,NO_OUR_DATA
DENORA,2007-05-25,,,,NO_OUR_DATA
DENTA,2007-05-25,,,,NO_OUR_DATA
DEVIT,2007-05-25,,,,NO_OUR_DATA
DEVX,2007-05-25,,,,NO_OUR_DATA
DEVYANI,2007-05-25,,,,NO_OUR_DATA
DGCONTENT,2007-05-25,,,,NO_OUR_DATA
DHAMPURSUG,2007-05-25,71.45,71.45,0.0,OK
DHANBANK,2007-05-25,59.65,34.84,71.211,MISMATCH
DHANUKA,2007-05-25,,,,NO_OUR_DATA
DHARMAJ,2007-05-25,,,,NO_OUR_DATA
DHUNINV,2007-05-25,,,,NO_OUR_DATA
DIACABS,2007-05-25,,,,NO_OUR_DATA
DIAMINESQ,2007-05-25,,,,NO_OUR_DATA
DIAMONDYD,2007-05-25,,,,NO_OUR_DATA
DICIND,2007-05-25,177.75,185.98,4.425,MISMATCH
DIFFNKG,2007-05-25,,,,NO_OUR_DATA
DIGIDRIVE,2007-05-25,,,,NO_OUR_DATA
DIGITIDE,2007-05-25,,,,NO_OUR_DATA
DIGJAMLMTD,2007-05-25,,,,NO_OUR_DATA
DISAQ,2007-05-25,,,,NO_OUR_DATA
DIVGIITTS,2007-05-25,,,,NO_OUR_DATA
DIVIDEND,2007-05-25,,,,NO_OUR_DATA
DIVISLAB,2007-05-25,1127.8,236.69,376.488,MISMATCH
DIVOPPBEES,2007-05-25,,,,NO_OUR_DATA
DIXON,2007-05-25,,,,NO_OUR_DATA
DJML,2007-05-25,,,,NO_OUR_DATA
DLF,2007-05-25,,,,NO_OUR_DATA
DLINKINDIA,2007-05-25,,,,NO_OUR_DATA
DMART,2007-05-25,,,,NO_OUR_DATA
DMCC,2007-05-25,,,,NO_OUR_DATA
DNAMEDIA,2007-05-25,,,,NO_OUR_DATA
DODLA,2007-05-25,,,,NO_OUR_DATA
DOLATALGO,2007-05-25,,,,NO_OUR_DATA
DOLLAR,2007-05-25,,,,NO_OUR_DATA
DOLPHIN,2007-05-25,,,,NO_OUR_DATA
DOMS,2007-05-25,,,,NO_OUR_DATA
DONEAR,2007-05-25,204.8,204.8,0.0,OK
DPABHUSHAN,2007-05-25,,,,NO_OUR_DATA
DRAGARWQ,2007-05-25,,,,NO_OUR_DATA
DRCSYSTEMS,2007-05-25,,,,NO_OUR_DATA
DREAMFOLKS,2007-05-25,,,,NO_OUR_DATA
DREDGECORP,2007-05-25,520.05,520.05,0.0,OK
DRREDDY,2007-05-25,129.29,130.11,0.63,OK
DSSL,2007-05-25,,,,NO_OUR_DATA
DTIL,2007-05-25,,,,NO_OUR_DATA
DVL,2007-05-25,,,,NO_OUR_DATA
DWARKESH,2007-05-25,6.83,6.83,0.0,OK
DYCL,2007-05-25,,,,NO_OUR_DATA
DYNAMATECH,2007-05-25,1350.0,1350,0.0,OK
DYNPRO,2007-05-25,,,,NO_OUR_DATA
E2E,2007-05-25,,,,NO_OUR_DATA
EASEMYTRIP,2007-05-25,,,,NO_OUR_DATA
EBANKNIFTY,2007-05-25,,,,NO_OUR_DATA
EBBETF0430,2007-05-25,,,,NO_OUR_DATA
EBBETF0431,2007-05-25,,,,NO_OUR_DATA
EBBETF0433,2007-05-25,,,,NO_OUR_DATA
EBGNG,2007-05-25,,,,NO_OUR_DATA
ECAPINSURE,2007-05-25,,,,NO_OUR_DATA
ECLERX,2007-05-25,,,,NO_OUR_DATA
EDELWEISS,2007-05-25,,,,NO_OUR_DATA
EFCIL,2007-05-25,,,,NO_OUR_DATA
EGOLD,2007-05-25,,,,NO_OUR_DATA
EICHERMOT,2007-05-25,28.39,30.39,6.568,MISMATCH
EIDPARRY,2007-05-25,49.46,57.78,14.401,MISMATCH
EIEL,2007-05-25,,,,NO_OUR_DATA
EIHAHOTELS,2007-05-25,,,,NO_OUR_DATA
EIHOTEL,2007-05-25,94.48,86.97,8.638,MISMATCH
EIMCOELECO,2007-05-25,278.8,278.8,0.0,OK
EKC,2007-05-25,209.83,209.83,0.0,OK
ELANTAS,2007-05-25,,,,NO_OUR_DATA
ELCIDIN,2007-05-25,,,,NO_OUR_DATA
ELDEHSG,2007-05-25,,,,NO_OUR_DATA
ELECON,2007-05-25,66.07,66.61,0.817,OK
ELECTCAST,2007-05-25,38.51,38.51,0.013,OK
ELECTHERM,2007-05-25,,,,NO_OUR_DATA
ELGIEQUIP,2007-05-25,11.94,12.5,4.488,MISMATCH
ELGIRUBCO,2007-05-25,,,,NO_OUR_DATA
ELIN,2007-05-25,,,,NO_OUR_DATA
ELIQUID,2007-05-25,,,,NO_OUR_DATA
ELITECON,2007-05-25,,,,NO_OUR_DATA
ELLEN,2007-05-25,,,,NO_OUR_DATA
ELM250,2007-05-25,,,,NO_OUR_DATA
ELPROINTL,2007-05-25,,,,NO_OUR_DATA
EMAMILTD,2007-05-25,183.11,35.95,409.347,MISMATCH
EMAMIPAP,2007-05-25,,,,NO_OUR_DATA
EMBDL,2007-05-25,,,,NO_OUR_DATA
EMCURE,2007-05-25,,,,NO_OUR_DATA
EMIL,2007-05-25,,,,NO_OUR_DATA
EMKAY,2007-05-25,71.05,71.05,0.0,OK
EMMVEE,2007-05-25,,,,NO_OUR_DATA
EMSLIMITED,2007-05-25,,,,NO_OUR_DATA
EMUDHRA,2007-05-25,,,,NO_OUR_DATA
EMULTIMQ,2007-05-25,,,,NO_OUR_DATA
ENDURANCE,2007-05-25,,,,NO_OUR_DATA
ENERGY,2007-05-25,,,,NO_OUR_DATA
ENERGYDEV,2007-05-25,,,,NO_OUR_DATA
ENEXT50,2007-05-25,,,,NO_OUR_DATA
ENGINERSIN,2007-05-25,166.2,39.37,322.152,MISMATCH
ENIFTY,2007-05-25,,,,NO_OUR_DATA
ENIL,2007-05-25,376.3,376.3,0.0,OK
ENRIN,2007-05-25,,,,NO_OUR_DATA
ENTERO,2007-05-25,,,,NO_OUR_DATA
EPACK,2007-05-25,,,,NO_OUR_DATA
EPACKPEB,2007-05-25,,,,NO_OUR_DATA
EPIGRAL,2007-05-25,,,,NO_OUR_DATA
EPL,2007-05-25,,,,NO_OUR_DATA
EQUAL200,2007-05-25,,,,NO_OUR_DATA
EQUAL50,2007-05-25,,,,NO_OUR_DATA
EQUAL50ADD,2007-05-25,,,,NO_OUR_DATA
EQUITASBNK,2007-05-25,,,,NO_OUR_DATA
ERIS,2007-05-25,,,,NO_OUR_DATA
ESABINDIA,2007-05-25,378.6,378.6,0.0,OK
ESAFSFB,2007-05-25,,,,NO_OUR_DATA
ESCORTS,2007-05-25,118.09,127,7.014,MISMATCH
ESENSEX,2007-05-25,,,,NO_OUR_DATA
ESG,2007-05-25,,,,NO_OUR_DATA
ESILVER,2007-05-25,,,,NO_OUR_DATA
ESSARSHPNG,2007-05-25,,,,NO_OUR_DATA
ESTER,2007-05-25,,,,NO_OUR_DATA
ETERNAL,2007-05-25,,,,NO_OUR_DATA
ETHOSLTD,2007-05-25,,,,NO_OUR_DATA
EUREKAFORB,2007-05-25,,,,NO_OUR_DATA
EUROBOND,2007-05-25,,,,NO_OUR_DATA
EUROPRATIK,2007-05-25,,,,NO_OUR_DATA
EVEREADY,2007-05-25,52.65,52.65,0.0,OK
EVIETF,2007-05-25,,,,NO_OUR_DATA
EVINDIA,2007-05-25,,,,NO_OUR_DATA
EXCELINDUS,2007-05-25,48.15,48.15,0.0,OK
EXCELSOFT,2007-05-25,,,,NO_OUR_DATA
EXICOM,2007-05-25,,,,NO_OUR_DATA
EXIDEIND,2007-05-25,40.05,43.88,8.737,MISMATCH
EXPLEOSOL,2007-05-25,,,,NO_OUR_DATA
EXXARO,2007-05-25,,,,NO_OUR_DATA
FABTECH,2007-05-25,,,,NO_OUR_DATA
FACT,2007-05-25,23.27,23.35,0.329,OK
FAIRCHEMOR,2007-05-25,,,,NO_OUR_DATA
FAZE3Q,2007-05-25,,,,NO_OUR_DATA
FCL,2007-05-25,,,,NO_OUR_DATA
FDC,2007-05-25,31.9,31.9,0.0,OK
FEDDERSHOL,2007-05-25,,,,NO_OUR_DATA
FEDERALBNK,2007-05-25,26.8,21.08,27.155,MISMATCH
FEDFINA,2007-05-25,,,,NO_OUR_DATA
FERMENTA,2007-05-25,,,,NO_OUR_DATA
FIBERWEB,2007-05-25,,,,NO_OUR_DATA
FIEMIND,2007-05-25,61.08,61.08,0.008,OK
FILATEX,2007-05-25,,,,NO_OUR_DATA
FINCABLES,2007-05-25,83.68,85.5,2.127,MISMATCH
FINEORG,2007-05-25,,,,NO_OUR_DATA
FINIETF,2007-05-25,,,,NO_OUR_DATA
FINKURVE,2007-05-25,,,,NO_OUR_DATA
FINOPB,2007-05-25,,,,NO_OUR_DATA
FINPIPE,2007-05-25,16.51,16.51,0.0,OK
FIRSTCRY,2007-05-25,,,,NO_OUR_DATA
FISCHER,2007-05-25,,,,NO_OUR_DATA
FIVESTAR,2007-05-25,,,,NO_OUR_DATA
FLAIR,2007-05-25,,,,NO_OUR_DATA
FLEXIADD,2007-05-25,,,,NO_OUR_DATA
FLUOROCHEM,2007-05-25,,,,NO_OUR_DATA
FMCGADD,2007-05-25,,,,NO_OUR_DATA
FMCGIETF,2007-05-25,,,,NO_OUR_DATA
FMGOETZE,2007-05-25,236.35,286.17,17.409,MISMATCH
FOODSIN,2007-05-25,,,,NO_OUR_DATA
FORCEMOT,2007-05-25,,,,NO_OUR_DATA
FORTIS,2007-05-25,91.26,94.05,2.962,MISMATCH
FOSECOIND,2007-05-25,391.5,391.5,0.0,OK
FRACTAL,2007-05-25,,,,NO_OUR_DATA
FRONTSP,2007-05-25,,,,NO_OUR_DATA
FSL,2007-05-25,69.72,84.6,17.593,MISMATCH
FUSION,2007-05-25,,,,NO_OUR_DATA
GABRIEL,2007-05-25,13.57,15.18,10.581,MISMATCH
GAEL,2007-05-25,13.75,6.88,99.855,MISMATCH
GAIL,2007-05-25,23.2,36.85,37.036,MISMATCH
GALAPREC,2007-05-25,,,,NO_OUR_DATA
GALAXYSURF,2007-05-25,,,,NO_OUR_DATA
GALLANTT,2007-05-25,12.27,12.35,0.636,OK
GANDHAR,2007-05-25,,,,NO_OUR_DATA
GANDHITUBE,2007-05-25,,,,NO_OUR_DATA
GANECOS,2007-05-25,,,,NO_OUR_DATA
GANESHBE,2007-05-25,,,,NO_OUR_DATA
GANESHCP,2007-05-25,,,,NO_OUR_DATA
GANESHHOU,2007-05-25,,,,NO_OUR_DATA
GANGAFORGE,2007-05-25,,,,NO_OUR_DATA
GANGESSECU,2007-05-25,,,,NO_OUR_DATA
GARFIBRES,2007-05-25,,,,NO_OUR_DATA
GARUDA,2007-05-25,,,,NO_OUR_DATA
GATECH,2007-05-25,,,,NO_OUR_DATA
GATECHDVR,2007-05-25,,,,NO_OUR_DATA
GATEWAY,2007-05-25,,,,NO_OUR_DATA
GAYAHWS,2007-05-25,,,,NO_OUR_DATA
GCSL,2007-05-25,,,,NO_OUR_DATA
GEEKAYWIRE,2007-05-25,,,,NO_OUR_DATA
GEMAROMA,2007-05-25,,,,NO_OUR_DATA
GENCON,2007-05-25,,,,NO_OUR_DATA
GENESYS,2007-05-25,,,,NO_OUR_DATA
GENUSPAPER,2007-05-25,,,,NO_OUR_DATA
GENUSPOWER,2007-05-25,,,,NO_OUR_DATA
GEOJITFSL,2007-05-25,,,,NO_OUR_DATA
GESHIP,2007-05-25,178.51,255.25,30.064,MISMATCH
GFLLIMITED,2007-05-25,,,,NO_OUR_DATA
GHCL,2007-05-25,133.0,133,0.0,OK
GHCLTEXTIL,2007-05-25,,,,NO_OUR_DATA
GICHSGFIN,2007-05-25,50.16,51.55,2.698,MISMATCH
GICL,2007-05-25,,,,NO_OUR_DATA
GICRE,2007-05-25,,,,NO_OUR_DATA
GILLANDERS,2007-05-25,,,,NO_OUR_DATA
GILLETTE,2007-05-25,776.65,877.3,11.473,MISMATCH
GILT10BETA,2007-05-25,,,,NO_OUR_DATA
GILT5BETA,2007-05-25,,,,NO_OUR_DATA
GILT5YBEES,2007-05-25,,,,NO_OUR_DATA
GINNIFILA,2007-05-25,14.15,14.15,0.0,OK
GIPCL,2007-05-25,63.7,63.7,0.0,OK
GKENERGY,2007-05-25,,,,NO_OUR_DATA
GKSL,2007-05-25,,,,NO_OUR_DATA
GKWLIMITED,2007-05-25,,,,NO_OUR_DATA
GLAND,2007-05-25,,,,NO_OUR_DATA
GLAXO,2007-05-25,479.38,613.25,21.83,MISMATCH
GLENMARK,2007-05-25,694.66,349.7,98.644,MISMATCH
GLOBAL,2007-05-25,,,,NO_OUR_DATA
GLOBALVECT,2007-05-25,236.35,236.35,0.0,OK
GLOBE,2007-05-25,,,,NO_OUR_DATA
GLOBUSSPR,2007-05-25,,,,NO_OUR_DATA
GLOSTERLTD,2007-05-25,,,,NO_OUR_DATA
GMBREW,2007-05-25,95.3,39.03,144.171,MISMATCH
GMDCLTD,2007-05-25,60.03,67.35,10.863,MISMATCH
GMMPFAUDLR,2007-05-25,,,,NO_OUR_DATA
GMRAIRPORT,2007-05-25,,,,NO_OUR_DATA
GMRP&UI,2007-05-25,,,,NO_OUR_DATA
GNA,2007-05-25,,,,NO_OUR_DATA
GNFC,2007-05-25,104.05,104.05,0.0,OK
GNRL,2007-05-25,,,,NO_OUR_DATA
GOACARBON,2007-05-25,,,,NO_OUR_DATA
GOCLCORP,2007-05-25,,,,NO_OUR_DATA
GOCOLORS,2007-05-25,,,,NO_OUR_DATA
GODAVARIB,2007-05-25,,,,NO_OUR_DATA
GODFRYPHLP,2007-05-25,93.88,99.74,5.875,MISMATCH
GODIGIT,2007-05-25,,,,NO_OUR_DATA
GODREJAGRO,2007-05-25,,,,NO_OUR_DATA
GODREJCP,2007-05-25,42.19,47.35,10.897,MISMATCH
GODREJIND,2007-05-25,174.13,177.61,1.957,MISMATCH
GODREJPROP,2007-05-25,,,,NO_OUR_DATA
GOKEX,2007-05-25,199.3,199.3,0.0,OK
GOKUL,2007-05-25,,,,NO_OUR_DATA
GOKULAGRO,2007-05-25,,,,NO_OUR_DATA
GOLD1,2007-05-25,,,,NO_OUR_DATA
GOLD360,2007-05-25,,,,NO_OUR_DATA
GOLDADD,2007-05-25,,,,NO_OUR_DATA
GOLDAXIS,2007-05-25,,,,NO_OUR_DATA
GOLDBEES,2007-05-25,,,,NO_OUR_DATA
GOLDBETA,2007-05-25,,,,NO_OUR_DATA
GOLDBND,2007-05-25,,,,NO_OUR_DATA
GOLDCASE,2007-05-25,,,,NO_OUR_DATA
GOLDETF,2007-05-25,,,,NO_OUR_DATA
GOLDIAM,2007-05-25,,,,NO_OUR_DATA
GOLDIETF,2007-05-25,,,,NO_OUR_DATA
GOODLUCK,2007-05-25,,,,NO_OUR_DATA
GOODYEAR,2007-05-25,,,,NO_OUR_DATA
GOPAL,2007-05-25,,,,NO_OUR_DATA
GOYALALUM,2007-05-25,,,,NO_OUR_DATA
GPIL,2007-05-25,6.72,7.51,10.53,MISMATCH
GPPL,2007-05-25,,,,NO_OUR_DATA
GPTHEALTH,2007-05-25,,,,NO_OUR_DATA
GPTINFRA,2007-05-25,,,,NO_OUR_DATA
GRADIENTE,2007-05-25,,,,NO_OUR_DATA
GRANDOAK,2007-05-25,,,,NO_OUR_DATA
GRANULES,2007-05-25,11.7,12.25,4.471,MISMATCH
GRAPHITE,2007-05-25,45.25,55.75,18.827,MISMATCH
GRASIM,2007-05-25,454.1,489.79,7.288,MISMATCH
GRAUWEIL,2007-05-25,,,,NO_OUR_DATA
GRAVISSHO,2007-05-25,,,,NO_OUR_DATA
GRAVITA,2007-05-25,,,,NO_OUR_DATA
GREAVESCOT,2007-05-25,62.59,62.59,0.0,OK
GREENLAM,2007-05-25,,,,NO_OUR_DATA
GREENPANEL,2007-05-25,,,,NO_OUR_DATA
GREENPLY,2007-05-25,27.1,25.25,7.327,MISMATCH
GREENPOWER,2007-05-25,,,,NO_OUR_DATA
GRINDWELL,2007-05-25,72.62,72.63,0.007,OK
GRINFRA,2007-05-25,,,,NO_OUR_DATA
GRMOVER,2007-05-25,,,,NO_OUR_DATA
GROBTEA,2007-05-25,,,,NO_OUR_DATA
GROWW,2007-05-25,,,,NO_OUR_DATA
GROWWCAPM,2007-05-25,,,,NO_OUR_DATA
GROWWCHEM,2007-05-25,,,,NO_OUR_DATA
GROWWDEFNC,2007-05-25,,,,NO_OUR_DATA
GROWWEV,2007-05-25,,,,NO_OUR_DATA
GROWWGOLD,2007-05-25,,,,NO_OUR_DATA
GROWWHOSPI,2007-05-25,,,,NO_OUR_DATA
GROWWLIQID,2007-05-25,,,,NO_OUR_DATA
GROWWLOVOL,2007-05-25,,,,NO_OUR_DATA
GROWWMC150,2007-05-25,,,,NO_OUR_DATA
GROWWMETAL,2007-05-25,,,,NO_OUR_DATA
GROWWMOM50,2007-05-25,,,,NO_OUR_DATA
GROWWN200,2007-05-25,,,,NO_OUR_DATA
GROWWNET,2007-05-25,,,,NO_OUR_DATA
GROWWNIFTY,2007-05-25,,,,NO_OUR_DATA
GROWWNXT50,2007-05-25,,,,NO_OUR_DATA
GROWWPOWER,2007-05-25,,,,NO_OUR_DATA
GROWWPSE,2007-05-25,,,,NO_OUR_DATA
GROWWPSUBK,2007-05-25,,,,NO_OUR_DATA
GROWWRAIL,2007-05-25,,,,NO_OUR_DATA
GROWWRLTY,2007-05-25,,,,NO_OUR_DATA
GROWWSC250,2007-05-25,,,,NO_OUR_DATA
GROWWSLVR,2007-05-25,,,,NO_OUR_DATA
GRPLTD,2007-05-25,,,,NO_OUR_DATA
GRSE,2007-05-25,,,,NO_OUR_DATA
GRWRHITECH,2007-05-25,,,,NO_OUR_DATA
GSEC10ABSL,2007-05-25,,,,NO_OUR_DATA
GSEC10IETF,2007-05-25,,,,NO_OUR_DATA
GSEC10YEAR,2007-05-25,,,,NO_OUR_DATA
GSEC5IETF,2007-05-25,,,,NO_OUR_DATA
GSFC,2007-05-25,34.22,34.22,0.0,OK
GSLSU,2007-05-25,,,,NO_OUR_DATA
GSPCROP,2007-05-25,,,,NO_OUR_DATA
GTL,2007-05-25,192.25,192.25,0.0,OK
GTLINFRA,2007-05-25,39.55,23.4,69.017,MISMATCH
GTPL,2007-05-25,,,,NO_OUR_DATA
GUFICBIO,2007-05-25,10.75,10.75,0.0,OK
GUJALKALI,2007-05-25,147.35,147.35,0.0,OK
GUJAPOLLO,2007-05-25,,,,NO_OUR_DATA
GUJRAFFIA,2007-05-25,,,,NO_OUR_DATA
GUJTHEM,2007-05-25,,,,NO_OUR_DATA
GULFOILLUB,2007-05-25,,,,NO_OUR_DATA
GULPOLY,2007-05-25,,,,NO_OUR_DATA
GVPIL,2007-05-25,,,,NO_OUR_DATA
GVPTECH,2007-05-25,,,,NO_OUR_DATA
GVT&D,2007-05-25,,,,NO_OUR_DATA
HAL,2007-05-25,,,,NO_OUR_DATA
HALDER,2007-05-25,,,,NO_OUR_DATA
HALEOSLABS,2007-05-25,,,,NO_OUR_DATA
HAPPSTMNDS,2007-05-25,,,,NO_OUR_DATA
HAPPYFORGE,2007-05-25,,,,NO_OUR_DATA
HARDWYN,2007-05-25,,,,NO_OUR_DATA
HARIOMPIPE,2007-05-25,,,,NO_OUR_DATA
HARRMALAYA,2007-05-25,71.25,71.25,0.0,OK
HARSHA,2007-05-25,,,,NO_OUR_DATA
HATHWAY,2007-05-25,,,,NO_OUR_DATA
HATSUN,2007-05-25,,,,NO_OUR_DATA
HAVELLS,2007-05-25,46.63,48.85,4.537,MISMATCH
HAVISHA,2007-05-25,,,,NO_OUR_DATA
HAWKINCOOK,2007-05-25,,,,NO_OUR_DATA
HBESD,2007-05-25,,,,NO_OUR_DATA
HBLENGINE,2007-05-25,,,,NO_OUR_DATA
HCC,2007-05-25,96.75,36.54,164.778,MISMATCH
HCG,2007-05-25,,,,NO_OUR_DATA
HCL-INSYS,2007-05-25,159.75,158.57,0.744,OK
HCLTECH,2007-05-25,61.82,87.55,29.392,MISMATCH
HDBFS,2007-05-25,,,,NO_OUR_DATA
HDFCAMC,2007-05-25,,,,NO_OUR_DATA
HDFCBANK,2007-05-25,48.36,53.46,9.54,MISMATCH
HDFCBSE500,2007-05-25,,,,NO_OUR_DATA
HDFCGOLD,2007-05-25,,,,NO_OUR_DATA
HDFCGROWTH,2007-05-25,,,,NO_OUR_DATA
HDFCLIFE,2007-05-25,,,,NO_OUR_DATA
HDFCLIQUID,2007-05-25,,,,NO_OUR_DATA
HDFCLOWVOL,2007-05-25,,,,NO_OUR_DATA
HDFCMID150,2007-05-25,,,,NO_OUR_DATA
HDFCMOMENT,2007-05-25,,,,NO_OUR_DATA
HDFCNEXT50,2007-05-25,,,,NO_OUR_DATA
HDFCNIF100,2007-05-25,,,,NO_OUR_DATA
HDFCNIFBAN,2007-05-25,,,,NO_OUR_DATA
HDFCNIFIT,2007-05-25,,,,NO_OUR_DATA
HDFCNIFTY,2007-05-25,,,,NO_OUR_DATA
HDFCPSUBK,2007-05-25,,,,NO_OUR_DATA
HDFCPVTBAN,2007-05-25,,,,NO_OUR_DATA
HDFCQUAL,2007-05-25,,,,NO_OUR_DATA
HDFCSENSEX,2007-05-25,,,,NO_OUR_DATA
HDFCSILVER,2007-05-25,,,,NO_OUR_DATA
HDFCSML250,2007-05-25,,,,NO_OUR_DATA
HDFCVALUE,2007-05-25,,,,NO_OUR_DATA
HEADSUP,2007-05-25,,,,NO_OUR_DATA
HEALTHADD,2007-05-25,,,,NO_OUR_DATA
HEALTHAXIS,2007-05-25,,,,NO_OUR_DATA
HEALTHCARE,2007-05-25,,,,NO_OUR_DATA
HEALTHIETF,2007-05-25,,,,NO_OUR_DATA
HEALTHX,2007-05-25,,,,NO_OUR_DATA
HEALTHY,2007-05-25,,,,NO_OUR_DATA
HECPROJECT,2007-05-25,,,,NO_OUR_DATA
HEG,2007-05-25,32.26,34.66,6.928,MISMATCH
HEIDELBERG,2007-05-25,,,,NO_OUR_DATA
HEMIPROP,2007-05-25,,,,NO_OUR_DATA
HERANBA,2007-05-25,,,,NO_OUR_DATA
HERITGFOOD,2007-05-25,,,,NO_OUR_DATA
HEROMOTOCO,2007-05-25,,,,NO_OUR_DATA
HESTERBIO,2007-05-25,,,,NO_OUR_DATA
HEXAGON,2007-05-25,,,,NO_OUR_DATA
HEXATRADEX,2007-05-25,,,,NO_OUR_DATA
HEXT,2007-05-25,,,,NO_OUR_DATA
HFCL,2007-05-25,,,,NO_OUR_DATA
HGINFRA,2007-05-25,,,,NO_OUR_DATA
HGM,2007-05-25,,,,NO_OUR_DATA
HGS,2007-05-25,,,,NO_OUR_DATA
HIKAL,2007-05-25,82.7,82.7,0.0,OK
HIMATSEIDE,2007-05-25,108.2,108.2,0.0,OK
HINDALCO,2007-05-25,,,,NO_OUR_DATA
HINDCOMPOS,2007-05-25,,,,NO_OUR_DATA
HINDCOPPER,2007-05-25,,,,NO_OUR_DATA
HINDOILEXP,2007-05-25,96.8,93.93,3.055,MISMATCH
HINDPETRO,2007-05-25,40.49,41.39,2.171,MISMATCH
HINDUNILVR,2007-05-25,,,,NO_OUR_DATA
HINDWAREAP,2007-05-25,,,,NO_OUR_DATA
HINDZINC,2007-05-25,23.59,65.68,64.086,MISMATCH
HIRECT,2007-05-25,795.0,38.52,1963.863,MISMATCH
HISARMETAL,2007-05-25,,,,NO_OUR_DATA
HITECH,2007-05-25,,,,NO_OUR_DATA
HLEGLAS,2007-05-25,,,,NO_OUR_DATA
HLVLTD,2007-05-25,,,,NO_OUR_DATA
HMAAGRO,2007-05-25,,,,NO_OUR_DATA
HMVL,2007-05-25,,,,NO_OUR_DATA
HNDFDS,2007-05-25,,,,NO_OUR_DATA
HNGSNGBEES,2007-05-25,,,,NO_OUR_DATA
HOMEFIRST,2007-05-25,,,,NO_OUR_DATA
HONASA,2007-05-25,,,,NO_OUR_DATA
HONAUT,2007-05-25,1682.29,1723.65,2.4,MISMATCH
HONDAPOWER,2007-05-25,188.5,188.5,0.0,OK
HPAL,2007-05-25,,,,NO_OUR_DATA
HPIL,2007-05-25,,,,NO_OUR_DATA
HPL,2007-05-25,,,,NO_OUR_DATA
HSBCGOLD,2007-05-25,,,,NO_OUR_DATA
HSCL,2007-05-25,,,,NO_OUR_DATA
HTMEDIA,2007-05-25,211.2,211.2,0.0,OK
HUBTOWN,2007-05-25,,,,NO_OUR_DATA
HUDCO,2007-05-25,,,,NO_OUR_DATA
HUHTAMAKI,2007-05-25,,,,NO_OUR_DATA
HYUNDAI,2007-05-25,,,,NO_OUR_DATA
ICDSLTD,2007-05-25,,,,NO_OUR_DATA
ICEMAKE,2007-05-25,,,,NO_OUR_DATA
ICICIAMC,2007-05-25,,,,NO_OUR_DATA
ICICIB22,2007-05-25,,,,NO_OUR_DATA
ICICIBANK,2007-05-25,175.77,165.95,5.914,MISMATCH
ICICIGI,2007-05-25,,,,NO_OUR_DATA
ICICIPRULI,2007-05-25,,,,NO_OUR_DATA
ICIL,2007-05-25,14.75,2.95,400.0,MISMATCH
ICRA,2007-05-25,937.3,937.3,0.0,OK
IDBI,2007-05-25,84.14,96.95,13.21,MISMATCH
IDEA,2007-05-25,125.85,76.05,65.483,MISMATCH
IDFCFIRSTB,2007-05-25,,,,NO_OUR_DATA
IDFNIFTYET,2007-05-25,,,,NO_OUR_DATA
IEX,2007-05-25,,,,NO_OUR_DATA
IFBIND,2007-05-25,16.85,16.85,0.0,OK
IFCI,2007-05-25,43.28,46.55,7.024,MISMATCH
IFGLEXPOR,2007-05-25,,,,NO_OUR_DATA
IGARASHI,2007-05-25,100.4,89.34,12.38,MISMATCH
IGCL,2007-05-25,,,,NO_OUR_DATA
IGIL,2007-05-25,,,,NO_OUR_DATA
IGL,2007-05-25,10.32,11.51,10.353,MISMATCH
IGPL,2007-05-25,66.6,66.6,0.0,OK
IIFL,2007-05-25,,,,NO_OUR_DATA
IIFLCAPS,2007-05-25,,,,NO_OUR_DATA
IITL,2007-05-25,,,,NO_OUR_DATA
IKIO,2007-05-25,,,,NO_OUR_DATA
IKS,2007-05-25,,,,NO_OUR_DATA
