ticker,ex_date,action_type,stored_ratio,ratio,verdict,expected_gap,observed_gap,already_applied,needs_ratio_write
SBGLP,2024-04-18,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SBIN,2014-11-20,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SBIN,2025-05-16,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
SCHAEFFLER,2022-02-08,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SCI,2008-10-29,BONUS,0.5,0.5,no_price_data,1.5,,False,False
SDBL,2020-10-15,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SDBL,2024-05-24,SPLIT,2.5,2.5,no_price_data,2.5,,False,False
SECURCRED,2023-01-04,BONUS,3.0,3.0,confirmed,4.0,3.4820659971305594,False,False
SECURKLOUD,2016-10-10,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SEINVEST,2010-04-05,SPLIT,0.0,5.0,confirmed,5.0,4.7617737003058105,False,True
SEINVEST,2010-05-18,BONUS,3.0,3.0,confirmed,4.0,3.8104575163398695,False,False
SEINVEST,2010-10-29,SPLIT,2.0,2.0,confirmed,2.0,2.067940552016985,False,False
SENCO,2025-01-31,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SERVOTECH,2023-02-03,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SERVOTECH,2023-07-28,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SESHAPAPER,2019-08-19,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SETUINFRA,2012-12-13,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SEZALGLASS,2010-10-21,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SFL,2022-12-21,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
SFL,2022-12-21,BONUS,1.0,1.0,no_price_data,4.0,,False,False
SHAH,2016-10-13,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SHAHALLOYS,2006-02-13,SPLIT,2.0,2.0,already_adjusted,2.0,1.0270150575730737,True,False
SHAILY,2023-11-23,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SHAKTIPUMP,2024-11-25,SPLIT,6.0,6.0,no_price_data,36.0,,False,False
SHAKTIPUMP,2024-11-25,BONUS,5.0,5.0,no_price_data,36.0,,False,False
SHALPAINTS,2012-11-22,SPLIT,5.0,5.0,already_adjusted,5.0,0.9312999273783589,True,False
SHARDAMOTR,2021-04-16,SPLIT,10.0,10.0,no_price_data,10.001,,False,False
SHARDAMOTR,2021-04-16,BONUS,0.0001,0.0001,no_price_data,10.001,,False,False
SHARDAMOTR,2025-07-04,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
SHARDAMOTR,2025-07-04,BONUS,1.0,1.0,no_price_data,4.0,,False,False
SHAREINDIA,2024-06-27,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SHARONBIO,2014-02-20,SPLIT,1.0,1.0,contradicted,1.0,8.337044534412955,False,False
SHEKHAWATI,2013-04-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SHILPAMED,2015-11-06,SPLIT,4.0,4.0,no_price_data,4.0,,False,False
SHILPAMED,2025-10-03,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
SHILPAMED,2025-10-03,BONUS,1.0,1.0,no_price_data,4.0,,False,False
SHILPI,2014-09-16,BONUS,1.0,1.0,confirmed,2.0,2.1050041017227237,False,False
SHIVAMAUTO,2014-10-30,SPLIT,5.0,5.0,already_adjusted,5.0,1.0277153558052436,True,False
SHIVAMAUTO,2015-10-08,BONUS,1.0,1.0,already_adjusted,2.0,0.9929428369795342,True,False
SHOPERSTOP,2011-01-12,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SHRADHA,2023-01-20,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SHRADHA,2024-12-10,SPLIT,2.5,2.5,no_price_data,2.5,,False,False
SHREEASHTA,2009-08-20,SPLIT,0.0,10.0,confirmed,10.0,10.908054711246201,False,True
SHREEASHTA,2010-02-01,BONUS,4.0,4.0,confirmed,5.0,4.16452442159383,False,False
SHRENIK,2020-10-08,SPLIT,2.0,2.0,confirmed,6.0,5.463157894736842,False,False
SHRENIK,2020-10-08,BONUS,2.0,2.0,confirmed,6.0,5.463157894736842,False,False
SHRIPISTON,2023-07-24,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SHRIRAMFIN,2025-01-10,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SIEMENS,2006-06-13,SPLIT,5.0,5.0,already_adjusted,5.0,1.055759212811114,True,False
SIEMENS,2008-02-29,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SIEMENS,2025-04-07,BONUS,0.8859,0.8859,no_price_data,1.8859,,False,False
SIGACHI,2023-10-09,SPLIT,10.0,10.0,already_adjusted,10.0,1.0351898734177218,True,False
SIGMA,2025-10-06,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SIGNET,2015-08-17,SPLIT,10.0,10.0,confirmed,10.0,10.075596816976127,False,False
SIKKO,2022-10-28,BONUS,0.5,0.5,no_price_data,1.5,,False,False
SIKKO,2025-11-27,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SIKKO,2025-12-08,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SILVERTUC,2026-03-06,SPLIT,10.0,10.0,no_price_data,20.0,,False,False
SILVERTUC,2026-03-06,BONUS,1.0,1.0,no_price_data,20.0,,False,False
SIMPLEXINF,2006-09-13,SPLIT,0.0,5.0,confirmed,5.0,4.742760680431112,True,True
SINTEX,2010-10-27,SPLIT,2.0,2.0,confirmed,2.0,2.0131546894031667,False,False
SIRCA,2023-05-11,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SIS,2020-01-15,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SIYSIL,2017-10-25,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SKFINDIA,2025-10-31,BONUS,1.09,1.09,no_price_data,2.09,,False,False
SKMEGGPROD,2026-01-12,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SKYGOLD,2024-12-16,BONUS,9.0,9.0,no_price_data,10.0,,False,False
SMCGLOBAL,2025-11-14,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
SMCGLOBAL,2025-11-14,BONUS,1.0,1.0,no_price_data,4.0,,False,False
SMSPHARMA,2015-12-17,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SOLARINDS,2016-07-13,BONUS,3.8849,3.8849,no_price_data,4.8849,,False,False
SOMANYCERA,2010-11-11,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SONAMLTD,2022-07-14,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SONAMLTD,2024-05-10,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SONATSOFTW,2022-09-08,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
SONATSOFTW,2023-12-12,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SOTL,2007-01-17,BONUS,0.6666666666666666,0.6666666666666666,no_price_data,1.6666666666666665,,False,False
SOTL,2022-09-01,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SOUTHBANK,2008-10-16,BONUS,0.1507,0.1507,no_price_data,1.1507,,False,False
SOUTHBANK,2010-09-23,SPLIT,12.0,12.0,no_price_data,12.0,,False,False
SPLPETRO,2023-01-06,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SPORTKING,2024-09-13,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SREINFRA,2011-02-10,BONUS,0.8,0.8,confirmed,1.8,1.7864197530864196,False,False
SRF,2014-02-14,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
SRF,2021-10-13,BONUS,4.0,4.0,no_price_data,5.0,,False,False
SRPL,2023-05-19,SPLIT,10.0,10.0,confirmed,10.0,9.173076923076923,False,False
SRSLTD,2015-06-25,BONUS,1.0,1.0,confirmed,2.0,1.7750000000000001,False,False
SSWL,2021-11-18,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SSWL,2021-12-06,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SSWL,2022-11-10,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
STCINDIA,2008-03-19,BONUS,1.0,1.0,no_price_data,2.0,,False,False
STEELCAS,2025-08-29,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
STEELXIND,2022-07-12,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
STER,2010-06-21,SPLIT,2.0,2.0,contradicted,2.0,3.70885729907053,False,False
SUBROS,2007-11-20,SPLIT,0.0,5.0,no_price_data,5.0,,False,False
SUDARSCHEM,2014-09-30,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
SUJANATOW,2011-01-10,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SUKHJITS,2024-10-25,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SUMEETINDS,2018-08-02,BONUS,0.25,0.25,no_price_data,1.25,,True,False
SUMEETINDS,2025-10-03,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SUNCLAYTON,2009-10-09,BONUS,1.0,1.0,confirmed,2.0,2.092314118629908,False,False
SUNDARAM,2012-04-13,SPLIT,3.0,3.0,no_price_data,9.0,,False,False
SUNDARAM,2012-04-13,BONUS,2.0,2.0,no_price_data,9.0,,False,False
SUNDARMFIN,2008-08-22,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SUNDARMFIN,2012-12-13,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SUNDRMFAST,2007-01-04,SPLIT,2.0,2.0,no_price_data,4.0,,True,False
SUNDRMFAST,2007-01-04,BONUS,1.0,1.0,no_price_data,4.0,,True,False
SUNILHITEC,2016-12-01,SPLIT,10.0,10.0,contradicted,10.0,19.037558685446008,False,False
SUNPHARMA,2010-11-25,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SUNPHARMA,2013-07-29,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SUNTECK,2017-07-25,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SUPERSPIN,2006-09-01,SPLIT,0.0,10.0,confirmed,10.0,9.928292046936114,False,True
SUPRAJIT,2010-06-11,BONUS,9.0,9.0,no_price_data,10.0,,False,False
SUPREMEENG,2022-03-03,SPLIT,10.0,10.0,confirmed,10.0,9.577777777777778,False,False
SUPREMEIND,2006-11-13,BONUS,1.0,1.0,already_adjusted,2.0,0.9750106337728629,True,False
SUPREMEIND,2009-09-01,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
SUPREMEIND,2010-10-18,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SURANASOL,2014-11-25,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SURANAT&P,2010-08-17,SPLIT,5.0,5.0,no_price_data,5.0005,,False,False
SURANAT&P,2010-08-17,BONUS,0.0001,0.0001,no_price_data,5.0005,,False,False
SURANAT&P,2014-11-25,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SURYAPHARM,2010-12-23,SPLIT,10.0,10.0,confirmed,10.0,9.728333333333333,False,False
SURYAROSNI,2023-10-06,SPLIT,4.0,4.0,no_price_data,4.0004,,False,False
SURYAROSNI,2023-10-06,BONUS,0.0001,0.0001,no_price_data,4.0004,,False,False
SURYAROSNI,2025-01-01,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
SURYAROSNI,2025-01-01,BONUS,1.0,1.0,no_price_data,4.0,,False,False
SUTLEJTEX,2013-06-27,BONUS,0.5,0.5,already_adjusted,1.5,0.9092867916397327,True,False
SUTLEJTEX,2017-09-26,SPLIT,10.0,10.0,already_adjusted,10.0,0.999832120872971,True,False
SUULD,2022-03-30,BONUS,1.0,1.0,confirmed,2.0,1.905280348394121,False,False
SUVEN,2007-03-23,SPLIT,4.36,4.36,no_price_data,4.36,,False,False
SUZLON,2008-01-21,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
SWANCORP,2014-02-03,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
SWELECTES,2009-10-14,BONUS,1.0,1.0,no_price_data,2.0,,False,False
SWELECTES,2012-07-17,SPLIT,1.5,1.5,no_price_data,1.50015,,False,False
SWELECTES,2012-07-17,BONUS,0.0001,0.0001,no_price_data,1.50015,,False,False
SWELECTES,2019-08-22,BONUS,0.5,0.5,no_price_data,1.5,,False,False
SYMPHONY,2012-02-15,SPLIT,0.0,5.0,no_price_data,5.0,,False,False
SYMPHONY,2016-09-14,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
SYMPHONY,2016-09-14,BONUS,1.0,1.0,no_price_data,4.0,,False,False
SYNGENE,2019-06-11,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TAKE,2008-09-18,SPLIT,0.0,10.0,confirmed,10.0,10.346341463414634,False,True
TALBROAUTO,2023-10-27,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
TANLA,2008-05-02,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
TARACHAND,2024-12-05,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
TARIL,2013-06-13,BONUS,0.1111111111111111,0.1111111111111111,no_price_data,1.1111111111111112,,False,False
TARIL,2017-09-28,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TARIL,2025-02-14,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TATACOFFEE,2015-01-23,SPLIT,10.0,10.0,confirmed,10.0,9.823069403714564,False,False
TATACONSUM,2010-06-30,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TATAELXSI,2017-09-18,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TATAINVEST,2025-10-14,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TATAMTRDVR,2011-09-12,SPLIT,5.0,5.0,confirmed,5.0,5.272780717225162,False,False
TATAPOWER,2011-09-26,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TATASTEEL,2022-07-28,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TCI,2006-12-05,SPLIT,9.0,9.0,contradicted,9.0,0.5533655394524959,True,False
TCI,2016-09-12,BONUS,0.84,0.84,no_price_data,1.8399999999999999,,False,False
TCS,2006-07-28,BONUS,1.0,1.0,already_adjusted,2.0,1.023049167968119,True,False
TCS,2009-06-16,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TCS,2018-05-31,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TDPOWERSYS,2022-10-31,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
TECHM,2015-03-19,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
TECHM,2015-03-19,BONUS,1.0,1.0,no_price_data,4.0,,False,False
TECHNO,2016-09-06,BONUS,1.0,1.0,confirmed,2.0,1.9589523663654465,False,False
TEMBO,2026-08-05,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TEXINFRA,2009-01-01,SPLIT,0.0,10.0,no_price_data,10.0,,False,False
TFCILTD,2025-09-19,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
THANGAMAYL,2023-07-17,BONUS,1.0,1.0,no_price_data,2.0,,False,False
THEBYKE,2014-10-09,BONUS,1.0,1.0,confirmed,2.0,1.9739321608040203,False,False
THEMISMED,2023-10-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
THOMASCOOK,2007-05-14,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
THYROCARE,2025-11-28,SPLIT,3.0,3.0,no_price_data,9.0,,False,False
THYROCARE,2025-11-28,BONUS,2.0,2.0,no_price_data,9.0,,False,False
TI,2010-09-28,SPLIT,3.0,3.0,no_price_data,9.0,,False,False
TI,2010-09-28,BONUS,2.0,2.0,no_price_data,9.0,,False,False
TIL,2024-10-07,BONUS,2.6183,2.6183,no_price_data,3.6183,,False,False
TIMETECHNO,2008-10-29,SPLIT,20.0,20.0,no_price_data,20.002,,False,False
TIMETECHNO,2008-10-29,BONUS,0.0001,0.0001,no_price_data,20.002,,False,False
TIMETECHNO,2025-09-23,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TIPSMUSIC,2023-04-21,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TIRUMALCHM,2018-08-14,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TIRUPATIFL,2021-10-07,SPLIT,5.0,5.0,no_price_data,8.75,,False,False
TIRUPATIFL,2021-10-07,BONUS,0.75,0.75,no_price_data,8.75,,False,False
TITAGARH,2015-04-23,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
TITAN,2011-06-23,SPLIT,10.0,10.0,no_price_data,20.0,,False,False
TITAN,2011-06-23,BONUS,1.0,1.0,no_price_data,20.0,,False,False
TMPV,2011-09-12,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
TORNTPHARM,2006-02-20,BONUS,2.4387,2.4387,already_adjusted,3.4387,1.182754902357173,True,False
TORNTPHARM,2013-07-23,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TORNTPHARM,2022-07-08,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TPHQ,2023-12-14,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TPLPLASTEH,2021-09-16,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TPLPLASTEH,2022-10-19,BONUS,8.999,8.999,no_price_data,49.995000000000005,,False,False
TPLPLASTEH,2022-10-19,SPLIT,5.0,5.0,no_price_data,49.995000000000005,,False,False
TRENT,2016-09-12,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TRENT,2026-06-04,BONUS,0.5,0.5,no_price_data,1.5,,False,False
TRICOM,2008-07-15,SPLIT,0.0,5.0,confirmed,5.0,4.63254113345521,False,True
TRIDENT,2019-12-13,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TRIDENT,2020-02-27,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
TTKPRESTIG,2019-05-15,BONUS,0.2,0.2,no_price_data,1.2,,False,False
TTKPRESTIG,2021-12-14,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TTL,2025-02-12,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
TTL,2025-03-17,BONUS,9.2688,9.2688,no_price_data,10.2688,,False,False
TTML,2013-08-07,BONUS,0.13333333333333333,0.13333333333333333,no_price_data,1.1333333333333333,,False,False
TUBEINVEST,2006-05-31,SPLIT,0.0,5.0,confirmed,5.0,4.755265374894693,False,True
TULIP,2010-07-06,SPLIT,0.0,5.0,confirmed,5.0,5.088443063012151,False,True
TULSI,2011-01-07,BONUS,0.1,0.1,already_adjusted,1.1,1.0412926391382404,False,False
TV-18,2007-10-17,BONUS,1.0,1.0,confirmed,2.0,2.027152448657188,False,False
TV18BRDCST,2008-02-21,SPLIT,0.0,5.0,no_price_data,5.0,,False,False
TVSHLTD,2023-03-24,BONUS,0.008620689655172414,0.008620689655172414,no_price_data,1.0086206896551724,,False,False
TVSMOTOR,2010-09-08,BONUS,1.0,1.0,no_price_data,2.0,,False,False
TVSMOTOR,2012-06-04,BONUS,0.0001,0.0001,no_price_data,1.0001,,False,False
TVSMOTOR,2025-08-25,BONUS,4.0,4.0,no_price_data,5.0,,False,False
UEL,2024-09-20,BONUS,0.25,0.25,no_price_data,1.25,,False,False
UEL,2025-05-30,BONUS,0.68,0.68,no_price_data,1.6800000000000002,,False,False
UEL,2025-10-10,BONUS,2.0,2.0,no_price_data,3.0,,False,False
UJAAS,2012-12-21,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
UNICHEMLAB,2010-10-21,SPLIT,2.5,2.5,no_price_data,2.5,,False,False
UNIPLY,2018-06-25,SPLIT,5.0,5.0,confirmed,5.0,5.139938080495356,False,False
UNITDSPR,2018-06-15,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
UNITECH,2007-08-30,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
UNITECH,2007-08-30,BONUS,1.0,1.0,no_price_data,4.0,,False,False
UNITEDPOLY,2025-05-02,SPLIT,10.0,10.0,already_adjusted,10.0,0.9524307370622062,True,False
UNITY,2010-04-07,SPLIT,0.0,5.0,confirmed,5.0,4.617973231357552,False,True
UNIVASTU,2025-10-13,BONUS,2.0,2.0,already_adjusted,3.0,0.9954441913439634,True,False
UNIWESTBNK,2006-01-17,BONUS,0.2,0.2,no_price_data,1.2,,False,False
UNOMINDA,2016-09-12,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
UNOMINDA,2018-07-11,BONUS,2.0,2.0,no_price_data,3.0,,False,False
UNOMINDA,2022-07-07,BONUS,1.0,1.0,no_price_data,2.0,,False,False
UPL,2008-10-29,BONUS,1.0,1.0,no_price_data,2.0,,False,False
UPL,2019-07-02,BONUS,0.5,0.5,no_price_data,1.5,,False,False
USHAMART,2007-08-29,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
V2RETAIL,2026-03-25,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VAIBHAVGBL,2021-05-07,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
VAISHALI,2024-10-15,SPLIT,5.0,5.0,no_price_data,10.0,,False,False
VAISHALI,2024-10-15,BONUS,1.0,1.0,no_price_data,10.0,,False,False
VAKRANGEE,2012-04-12,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VAKRANGEE,2017-12-21,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
VAKRANGEE,2017-12-21,BONUS,1.0,1.0,no_price_data,4.0,,False,False
VALECHAENG,2007-10-04,BONUS,0.5,0.5,confirmed,1.5,1.463276836158192,False,False
VALECHAENG,2008-10-01,BONUS,0.5,0.5,confirmed,1.5,1.5168728908886389,False,False
VALIANTORG,2020-12-24,BONUS,1.0,1.0,already_adjusted,2.0,1.027845748799752,True,False
VARDMNPOLY,2024-05-17,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VASWANI,2011-09-29,BONUS,0.25,0.25,no_price_data,1.25,,False,False
VBL,2019-07-25,BONUS,0.5,0.5,no_price_data,1.5,,False,False
VBL,2021-06-10,BONUS,0.5,0.5,no_price_data,1.5,,False,False
VBL,2022-06-06,BONUS,0.5,0.5,no_price_data,1.5,,False,False
VBL,2023-06-15,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
VBL,2024-09-12,SPLIT,2.5,2.5,no_price_data,2.5,,False,False
VCL,2023-02-15,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
VEEDOL,2016-03-16,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
VEEDOL,2021-07-26,SPLIT,2.5,2.5,no_price_data,5.0,,False,False
VEEDOL,2021-07-26,BONUS,1.0,1.0,no_price_data,5.0,,False,False
VENKEYS,2015-12-21,BONUS,0.5,0.5,no_price_data,1.5,,False,False
VERTOZ,2024-07-05,SPLIT,10.0,10.0,no_price_data,20.0,,True,False
VERTOZ,2024-07-05,BONUS,1.0,1.0,no_price_data,20.0,,True,False
VESUVIUS,2025-06-10,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VGL,2026-03-02,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
VGUARD,2016-08-30,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VGUARD,2017-03-15,BONUS,0.4,0.4,no_price_data,1.4,,False,False
VIJIFIN,2017-08-04,BONUS,0.1,0.1,no_price_data,1.1,,False,False
VIKASECO,2014-03-27,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VIKASECO,2014-11-13,BONUS,1.5,1.5,no_price_data,2.5,,False,False
VIMTALABS,2025-06-13,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
VIMTALABS,2025-06-13,BONUS,1.0,1.0,no_price_data,4.0,,False,False
VINATIORGA,2020-02-05,SPLIT,2.0,2.0,no_price_data,2.0,,False,False
VINNY,2023-02-24,SPLIT,10.0,10.0,no_price_data,23.0,,False,False
VINNY,2023-02-24,BONUS,1.3,1.3,no_price_data,23.0,,False,False
VIPIND,2011-10-31,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
VIPUL,2010-05-04,SPLIT,0.0,2.0,confirmed,2.0,1.942687747035573,False,True
VISAKAIND,2023-05-15,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
VISESHINFO,2013-01-03,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VISESHINFO,2013-03-07,BONUS,0.1,0.1,already_adjusted,1.1,1.0571428571428572,False,False
VISHAL,2020-12-16,BONUS,0.5,0.5,confirmed,1.5,1.4710676446617768,False,False
VISHAL,2022-03-10,BONUS,2.0,2.0,confirmed,3.0,3.028571428571429,False,False
VISHNU,2023-01-13,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
VISHWARAJ,2021-10-21,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
VIVIDHA,2015-05-28,SPLIT,15.0,15.0,no_price_data,165.0,,False,False
VIVIDHA,2015-05-28,BONUS,10.0,10.0,no_price_data,165.0,,False,False
VIVIDHA,2016-03-30,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
VIVIMEDLAB,2016-04-06,SPLIT,5.0,5.0,already_adjusted,5.0,0.9621902017291067,True,False
VKSPL,2013-02-27,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
VKSPL,2013-05-03,BONUS,2.5,2.5,no_price_data,3.5,,False,False
VMART,2025-06-23,SPLIT,4.0,4.0,no_price_data,16.0,,False,False
VMART,2025-06-23,BONUS,3.0,3.0,no_price_data,16.0,,False,False
VOLTAS,2006-09-22,SPLIT,10.0,10.0,already_adjusted,10.0,0.9690433212996392,True,False
VRLLOG,2025-08-14,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
VRLLOG,2025-08-14,BONUS,1.0,1.0,no_price_data,4.0,,False,False
VSSL,2023-05-26,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
VSSL,2023-05-26,BONUS,1.0,1.0,no_price_data,4.0,,False,False
VSTIND,2024-09-06,BONUS,10.0,10.0,no_price_data,11.0,,False,False
VTL,2022-03-24,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
VTMLTD,2012-08-16,SPLIT,10.0,10.0,confirmed,10.0,9.57037037037037,False,False
WABAG,2011-08-16,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
WABAG,2015-03-26,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
WABAG,2015-03-26,BONUS,1.0,1.0,no_price_data,4.0,,False,False
WALCHANNAG,2008-02-25,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
WEBELSOLAR,2009-12-29,BONUS,1.0,1.0,no_price_data,2.0,,False,False
WEBELSOLAR,2010-02-19,BONUS,0.9998,0.9998,no_price_data,1.9998,,False,False
WEBELSOLAR,2025-11-14,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
WEL,2024-11-12,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
WELSPUNLIV,2016-03-21,SPLIT,10.0,10.0,no_price_data,10.0,,False,False
WHEELS,2018-08-08,SPLIT,2.0,2.0,no_price_data,4.0,,False,False
WHEELS,2018-08-08,BONUS,1.0,1.0,no_price_data,4.0,,False,False
WINSOMYARN,2010-01-21,SPLIT,0.0,10.0,confirmed,10.0,9.046511627906977,False,True
WIPRO,2010-06-15,BONUS,0.5793,0.5793,no_price_data,1.5793,,False,False
WIPRO,2017-06-13,BONUS,1.0,1.0,no_price_data,2.0,,False,False
WIPRO,2019-03-06,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
WIPRO,2024-12-03,BONUS,1.0,1.0,no_price_data,2.0,,False,False
WSTCSTPAPR,2007-10-26,SPLIT,0.0,5.0,no_price_data,5.0,,False,False
XPROINDIA,2022-07-01,BONUS,0.5,0.5,no_price_data,1.5,,False,False
XPROINDIA,2022-09-05,BONUS,0.5,0.5,no_price_data,1.5,,False,False
