legacy_report_file,legacy_run_id,legacy_strategy_key,derived_strategy_code,derived_filter_preset,new_strategy_id,rank_band_id,top_n,lookback_months,rebalance_cadence_days,skip_months,rank_method,crash_regime_enabled,vol_scaling_mode,weight_method,sharpe_ratio,cagr,max_drawdown,integrity_passed,trade_log_path
orchestrator_20260822_222618_job0.json,orch_momentum_20260822_222621_745ba0ef,momentum:R1_1_1_50_lb3mo,R01,all_risk,ERROR_ValueError,,15,3,21,0,trailing_return,,,,,0.024321975805799312,-0.4568612231457956,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_222621_745ba0ef.csv
orchestrator_20260822_222618_job1.json,orch_momentum_20260822_223005_99451314,momentum:R1_1_1_50_lb6mo,R01,all_risk,ERROR_ValueError,,15,6,63,0,trailing_return,,,,,0.03249404467811301,-0.3966492200931872,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_223005_99451314.csv
orchestrator_20260822_222618_job2.json,orch_momentum_20260822_223247_25142c01,momentum:R1_1_1_50_lb9mo,R01,all_risk,ERROR_ValueError,,15,9,63,0,trailing_return,,,,,0.050381968817024836,-0.33068442189516956,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_223247_25142c01.csv
orchestrator_20260822_222618_job3.json,orch_momentum_20260822_223525_66db3eb6,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.04215517742603758,-0.3585147123086181,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_223525_66db3eb6.csv
orchestrator_20260822_224205_job0.json,orch_momentum_20260822_224207_a13abe65,momentum:R1_1_1_50_lb6mo,R01,all_risk,ERROR_ValueError,,15,6,63,0,trailing_return,,,,,0.09125022631766555,-0.2588980698905309,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_224207_a13abe65.csv
orchestrator_20260822_224205_job1.json,orch_momentum_20260822_224423_ce0e4c0c,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.12179068711911101,-0.37733080253607204,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_224423_ce0e4c0c.csv
orchestrator_20260822_224205_job2.json,orch_momentum_20260822_224625_0a30fa1c,momentum:R1_2_1_75_lb6mo,R01,all_risk,ERROR_ValueError,,15,6,63,0,trailing_return,,,,,0.08746987665061923,-0.30308257959403084,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_224625_0a30fa1c.csv
orchestrator_20260822_224205_job3.json,orch_momentum_20260822_224837_ecffc9fd,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.1373488173406623,-0.37842876036133155,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260822_224837_ecffc9fd.csv
orchestrator_20260823_000529_job0.json,orch_momentum_20260823_000532_e2368220,momentum:top15_12m_skip1m_baseline,R03,all_risk,ERROR_ValueError,,15,12,252,1,trailing_return,,,,,0.08712835094550386,-0.22004887469116785,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_000532_e2368220.csv
orchestrator_20260823_000529_job1.json,orch_momentum_20260823_000751_91c05e49,momentum:R3_1_1_50_lb6mo_skip1mo,R03,all_risk,ERROR_ValueError,,15,6,63,1,trailing_return,,,,,0.0972279445024371,-0.3099549493475499,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_000751_91c05e49.csv
orchestrator_20260823_000529_job2.json,orch_momentum_20260823_001004_078300e4,momentum:top15_12m_skip1m_baseline,R03,all_risk,ERROR_ValueError,,15,12,252,1,trailing_return,,,,,0.10864876522426226,-0.2241767884320855,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_001004_078300e4.csv
orchestrator_20260823_000529_job3.json,orch_momentum_20260823_001214_5dececda,momentum:R3_2_1_75_lb6mo_skip1mo,R03,all_risk,ERROR_ValueError,,15,6,63,1,trailing_return,,,,,0.05796203153034085,-0.34724144131465656,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_001214_5dececda.csv
orchestrator_20260823_004925_job0.json,orch_momentum_20260823_004928_9aef3de7,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.092686489451689,-0.34094590266500335,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_004928_9aef3de7.csv
orchestrator_20260823_004925_job1.json,orch_momentum_20260823_005243_bd32ec85,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.13147599094330453,-0.3267061741569451,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_005243_bd32ec85.csv
orchestrator_20260823_121821_job0.json,orch_momentum_20260823_121823_7a90546f,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.092686489451689,-0.34094590266500335,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_121823_7a90546f.csv
orchestrator_20260823_123902_job0.json,orch_momentum_20260823_123905_6def0952,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.092686489451689,-0.34094590266500335,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_123905_6def0952.csv
orchestrator_20260823_123902_job1.json,orch_momentum_20260823_124110_3993cb63,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.13147599094330453,-0.3267061741569451,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_124110_3993cb63.csv
orchestrator_20260823_123902_job2.json,orch_momentum_20260823_124313_ebddb297,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.29362889965838557,-0.4005797565884084,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_124313_ebddb297.csv
orchestrator_20260823_123902_job3.json,orch_momentum_20260823_124521_7fcdeafc,momentum:top15_12m_rank_pct_of_52wk_high_baseline,R05_rejected_phase3,all_risk,ERROR_ValueError,,15,12,252,0,pct_of_52wk_high,,,,,0.11690212668188638,-0.4784550472264203,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_124521_7fcdeafc.csv
orchestrator_20260823_131456_job0.json,orch_momentum_20260823_131458_ec6bf71c,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.12179068711911101,-0.37733080253607204,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_131458_ec6bf71c.csv
orchestrator_20260823_131456_job1.json,orch_momentum_20260823_131703_0e7ef697,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.1373488173406623,-0.37842876036133155,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_131703_0e7ef697.csv
orchestrator_20260823_131456_job2.json,orch_momentum_20260823_131924_83ad072d,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.18447607037083613,-0.4100228337571058,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_131924_83ad072d.csv
orchestrator_20260823_131456_job3.json,orch_momentum_20260823_132126_35d128a3,momentum:top15_12m_baseline,R01,all_risk,ERROR_ValueError,,15,12,252,0,trailing_return,,,,,0.26274659169120773,-0.4420218537815134,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_132126_35d128a3.csv
orchestrator_20260823_135734_job0.json,orch_momentum_20260823_135736_4d93ca68,momentum:M1_1_50_allrisk_lb6mo_quarterly_top10,R10,all_risk,ERROR_ValueError,,10,6,63,0,industry_momentum,,,,,0.020470177712849758,-0.44148358693989376,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_135736_4d93ca68.csv
orchestrator_20260823_135734_job1.json,orch_momentum_20260823_140024_9d50b28b,momentum:M2_1_75_allrisk_lb6mo_quarterly_top10,R10,all_risk,ERROR_ValueError,,10,6,63,0,industry_momentum,,,,,0.06083915903288961,-0.25887598346541696,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_140024_9d50b28b.csv
orchestrator_20260823_135734_job2.json,orch_momentum_20260823_140308_a59c04ef,momentum:M9_276_550_allrisk_lb6mo_quarterly_top10,R10,all_risk,ERROR_ValueError,,10,6,63,0,industry_momentum,,,,,0.2294406656225645,-0.49455037648996364,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_140308_a59c04ef.csv
orchestrator_20260823_135734_job3.json,orch_momentum_20260823_140554_27912235,momentum:M10_301_500_allrisk_lb6mo_quarterly_top10,R10,all_risk,ERROR_ValueError,,10,6,63,0,industry_momentum,,,,,0.22224179989787518,-0.5505179967884819,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_140554_27912235.csv
orchestrator_20260823_144702_job0.json,orch_momentum_20260823_144705_0ef261a2,momentum:M1_1_50_allrisk_lb6mo_quarterly_top10,UNKNOWN_rank_method_risk_adjusted_composite,all_risk,,,10,6,63,0,risk_adjusted_composite,,,,,0.026987532919671153,-0.36380131136327004,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_144705_0ef261a2.csv
orchestrator_20260823_144702_job1.json,orch_momentum_20260823_144917_d1f92b3b,momentum:M1_1_50_allrisk_lb6mo_quarterly_top10,UNKNOWN_rank_method_risk_adjusted_composite,all_risk,,,10,6,63,0,risk_adjusted_composite,,,,,0.026987532919671153,-0.36380131136327004,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_144917_d1f92b3b.csv
orchestrator_20260823_144702_job2.json,orch_momentum_20260823_145128_09fd3706,momentum:M9_276_550_allrisk_lb6mo_quarterly_top10,UNKNOWN_rank_method_risk_adjusted_composite,all_risk,,,10,6,63,1,risk_adjusted_composite,,,,,0.20574340395650648,-0.36047990938722985,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_145128_09fd3706.csv
orchestrator_20260823_144702_job3.json,orch_momentum_20260823_145340_a858b070,momentum:M9_276_550_allrisk_lb6mo_quarterly_top10,UNKNOWN_rank_method_risk_adjusted_composite,all_risk,,,10,6,63,0,risk_adjusted_composite,,,,,0.17334217073008662,-0.37661544549551457,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_145340_a858b070.csv
orchestrator_20260823_163649_job0.json,orch_momentum_20260823_163652_58fc18a4,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_163652_58fc18a4.csv
orchestrator_20260823_163649_job1.json,orch_momentum_20260823_163859_ab06c5b8,momentum:top10_12m_voltarget_ld63,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_163859_ab06c5b8.csv
orchestrator_20260823_163649_job2.json,orch_momentum_20260823_164102_56d9521c,momentum:top10_12m_voltarget,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_164102_56d9521c.csv
orchestrator_20260823_163649_job3.json,orch_momentum_20260823_164309_a595b759,momentum:top10_12m_voltarget_ld252,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_164309_a595b759.csv
orchestrator_20260823_163649_job4.json,orch_momentum_20260823_164518_d1ea66f3,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_164518_d1ea66f3.csv
orchestrator_20260823_170342_job0.json,orch_momentum_20260823_170346_c2c49c43,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_170346_c2c49c43.csv
orchestrator_20260823_170342_job1.json,orch_momentum_20260823_170552_c69d93bd,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_170552_c69d93bd.csv
orchestrator_20260823_170342_job2.json,orch_momentum_20260823_170757_d00b77c2,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_170757_d00b77c2.csv
orchestrator_20260823_170342_job3.json,orch_momentum_20260823_171016_c5ee5984,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260823_171016_c5ee5984.csv
orchestrator_20260824_061818_job0.json,orch_momentum_20260824_061819_7770f49d,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_061819_7770f49d.csv
orchestrator_20260824_061818_job1.json,orch_momentum_20260824_062053_67d50e95,momentum:top10_12m_crash,R07,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,True,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062053_67d50e95.csv
orchestrator_20260824_061818_job2.json,orch_momentum_20260824_062427_b7def20a,momentum:top10_12m_crash,R07,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,True,,,,0.12753566588812704,-0.4190531537237432,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062427_b7def20a.csv
orchestrator_20260824_061818_job3.json,orch_momentum_20260824_062742_601fd997,momentum:top10_12m,R01,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,False,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062742_601fd997.csv
orchestrator_20260824_061818_job4.json,orch_momentum_20260824_063114_37c4df71,momentum:top10_12m_crash,R07,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,True,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_063114_37c4df71.csv
orchestrator_20260824_061818_job5.json,orch_momentum_20260824_064345_95eb2a35,momentum:top10_12m_crash,R07,all_risk,ERROR_ValueError,,10,12,252,0,trailing_return,True,,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_064345_95eb2a35.csv
orchestrator_20260824_061818_job6.json,orch_momentum_20260824_064638_877b92a1,momentum:top10_12m_skip1m,R03,all_risk,ERROR_ValueError,,10,12,252,1,trailing_return,False,,,,0.10660002232346844,-0.23496049246177395,False,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_064638_877b92a1.csv
orchestrator_20260824_061911_job0.json,orch_momentum_20260824_061915_1e5ebeed,momentum:M10_301_500_allrisk_lb3mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,3,21,0,trailing_return,,,,,0.28866352906433534,-0.4569225366066127,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_061915_1e5ebeed.csv
orchestrator_20260824_061911_job1.json,orch_momentum_20260824_062303_b19ddf5a,momentum:M10_301_500_allrisk_lb3mo_quarterly_top10,R01,all_risk,ERROR_ValueError,,10,3,63,0,trailing_return,False,,,,0.27182682359534205,-0.46865381070452894,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062303_b19ddf5a.csv
orchestrator_20260824_061911_job2.json,orch_momentum_20260824_062613_77c38e73,momentum:M10_301_500_allrisk_lb9mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,9,21,0,trailing_return,False,,,,0.1527691111698255,-0.209865703895277,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062613_77c38e73.csv
orchestrator_20260824_061911_job3.json,orch_momentum_20260824_063727_54b06012,momentum:M10_301_500_allrisk_lb9mo_quarterly_top10,R01,all_risk,ERROR_ValueError,,10,9,63,0,trailing_return,False,,,,0.21474474834778468,-0.32432318156063555,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_063727_54b06012.csv
orchestrator_20260824_062117_job0.json,orch_momentum_20260824_062119_da3d2607,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,inverse_volatility,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062119_da3d2607.csv
orchestrator_20260824_062117_job1.json,orch_momentum_20260824_062947_24ee67e5,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,inverse_variance,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_062947_24ee67e5.csv
orchestrator_20260824_062117_job2.json,orch_momentum_20260824_063323_604efb4d,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,target_volatility,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_063323_604efb4d.csv
orchestrator_20260824_062117_job3.json,orch_momentum_20260824_063905_ed7c57a6,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,downside_volatility,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260824_063905_ed7c57a6.csv
orchestrator_20260825_045100_job0.json,orch_momentum_20260825_045102_3904e6b5,momentum:M1_1_50_allrisk_lb12mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,12,21,0,trailing_return,False,,,,0.00859200133827831,-0.20654183292908046,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_045102_3904e6b5.csv
orchestrator_20260825_045115_job0.json,orch_momentum_20260825_045137_c5c4d391,momentum:M10_301_500_allrisk_lb3mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,3,21,0,trailing_return,False,,,,0.28866352906433534,-0.4569225366066127,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_045137_c5c4d391.csv
orchestrator_20260825_045115_job1.json,orch_momentum_20260825_045634_86ab54f6,momentum:M10_301_500_allrisk_lb3mo_quarterly_top10,R01,all_risk,ERROR_ValueError,,10,3,63,0,trailing_return,False,,,,0.27182682359534205,-0.46865381070452894,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_045634_86ab54f6.csv
orchestrator_20260825_045115_job2.json,orch_momentum_20260825_045843_8a63cd1a,momentum:M10_301_500_allrisk_lb9mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,9,21,0,trailing_return,False,,,,0.1527691111698255,-0.209865703895277,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_045843_8a63cd1a.csv
orchestrator_20260825_045115_job3.json,orch_momentum_20260825_050211_962929b6,momentum:M10_301_500_allrisk_lb9mo_quarterly_top10,R01,all_risk,ERROR_ValueError,,10,9,63,0,trailing_return,False,,,,0.21474474834778468,-0.32432318156063555,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_050211_962929b6.csv
orchestrator_20260825_074645_job0.json,orch_momentum_20260825_074647_87569682,momentum:M4_76_160_allrisk_lb12mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,12,21,0,trailing_return,False,,,,0.06416883981704302,-0.3483728700736592,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_074647_87569682.csv
orchestrator_20260825_074929_job0.json,orch_momentum_20260825_074930_2e5cde7e,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,inverse_volatility,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_074930_2e5cde7e.csv
orchestrator_20260825_074929_job1.json,orch_momentum_20260825_075154_6cb8bcab,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,inverse_variance,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_075154_6cb8bcab.csv
orchestrator_20260825_074929_job2.json,orch_momentum_20260825_075500_04d0bfb9,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,target_volatility,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_075500_04d0bfb9.csv
orchestrator_20260825_074929_job3.json,orch_momentum_20260825_075653_8189b61a,momentum:top10_12m,UNKNOWN_needs_review_vol_scaling_no_regime_switch,all_risk,,,10,12,252,0,trailing_return,False,downside_volatility,,,0.3050382012136099,-0.43226533954979907,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_075653_8189b61a.csv
orchestrator_20260825_083600_job0.json,orch_momentum_20260825_083601_f1a1fe7d,momentum:R3_1_1_50_lb6mo_skip1mo,R03,all_risk,ERROR_ValueError,,15,6,63,1,trailing_return,False,,,,0.0972279445024371,-0.3099549493475499,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_083601_f1a1fe7d.csv
orchestrator_20260825_085827_job0.json,orch_momentum_20260825_085829_731b3158,momentum:R1_1_1_50_lb1mo,R12,all_risk,ERROR_ValueError,,15,1,63,0,trailing_reversal_1mo,False,,,,0.03288676614538377,-0.37996046815720724,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_085829_731b3158.csv
orchestrator_20260825_085827_job1.json,orch_momentum_20260825_090027_b1f33e8b,momentum:R1_9_276_550_lb1mo,R12,all_risk,ERROR_ValueError,,15,1,63,0,trailing_reversal_1mo,False,,,,0.1636682671147185,-0.5190414275387547,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_090027_b1f33e8b.csv
orchestrator_20260825_085827_job2.json,orch_momentum_20260825_090236_c513a883,momentum:M1_1_50_allrisk_lb3mo_quarterly_top15,R01,all_risk,ERROR_ValueError,,15,3,63,0,trailing_return,False,,,,0.029617763546485154,-0.4540349744640754,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_090236_c513a883.csv
orchestrator_20260825_085827_job3.json,orch_momentum_20260825_090507_b304060d,momentum:M9_276_550_allrisk_lb3mo_quarterly_top15,R01,all_risk,ERROR_ValueError,,15,3,63,0,trailing_return,False,,,,0.18625776601796695,-0.44606239672216114,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_090507_b304060d.csv
orchestrator_20260825_085827_job4.json,orch_momentum_20260825_090810_feceed6f,momentum:M1_1_50_allrisk_lb6mo_quarterly_top15,R01,all_risk,ERROR_ValueError,,15,6,63,0,trailing_return,False,,,,0.09125022631766555,-0.2588980698905309,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_090810_feceed6f.csv
orchestrator_20260825_085827_job5.json,orch_momentum_20260825_091005_f74547c4,momentum:M9_276_550_allrisk_lb6mo_quarterly_top15,R01,all_risk,ERROR_ValueError,,15,6,63,0,trailing_return,False,,,,0.19459005574028754,-0.3931987751526824,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_091005_f74547c4.csv
orchestrator_20260825_085827_job6.json,orch_momentum_20260825_091153_d1f49e8a,momentum:M1_1_50_allrisk_lb12mo_quarterly_top15,R01,all_risk,ERROR_ValueError,,15,12,63,0,trailing_return,False,,,,0.04928472999615541,-0.37733080253607204,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_091153_d1f49e8a.csv
orchestrator_20260825_085827_job7.json,orch_momentum_20260825_091351_ea903ab4,momentum:M9_276_550_allrisk_lb12mo_quarterly_top15,R01,all_risk,ERROR_ValueError,,15,12,63,0,trailing_return,False,,,,0.18895754120683383,-0.36975573904835435,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_091351_ea903ab4.csv
orchestrator_20260825_085827_job8.json,orch_momentum_20260825_091546_3a28ee59,momentum:M1_1_50_allrisk_lb12mo_quarterly_top15,R03,all_risk,ERROR_ValueError,,15,12,63,7,trailing_return,False,,,,0.05441510470177957,-0.21248909114868622,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_091546_3a28ee59.csv
orchestrator_20260825_085827_job9.json,orch_momentum_20260825_091730_41300e5e,momentum:M9_276_550_allrisk_lb12mo_quarterly_top15,R03,all_risk,ERROR_ValueError,,15,12,63,7,trailing_return,False,,,,0.15043274068153734,-0.2744880234225668,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_091730_41300e5e.csv
orchestrator_20260825_124549_job0.json,orch_momentum_20260825_124551_bfee8477,momentum:M1_1_50_allrisk_lb12mo_monthly_top10,R01,all_risk,ERROR_ValueError,,10,12,21,0,trailing_return,False,,,,0.00859200133827831,-0.20654183292908046,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_124551_bfee8477.csv
orchestrator_20260825_124549_job1.json,orch_momentum_20260825_124742_f91929b7,momentum:M1_1_50_allrisk_lb12mo_monthly_top10,R07,all_risk,ERROR_ValueError,,10,12,21,0,trailing_return,True,,,,0.00859200133827831,-0.20654183292908046,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_124742_f91929b7.csv
orchestrator_20260825_124549_job2.json,orch_momentum_20260825_124956_e219d97a,momentum:M1_1_50_allrisk_lb12mo_monthly_top10,R07,all_risk,ERROR_ValueError,,10,12,21,0,trailing_return,True,,,,0.00859200133827831,-0.20654183292908046,True,/home/amit/projects/AlphaLens/backtest/reports/trade_log_orch_momentum_20260825_124956_e219d97a.csv
