ticker,max_gap_pct,num_gaps,avg_gap_pct,action_types,priority_score
IRCTC,10.6,2,8.45,"e=2021-10-28 00,e=2022-08-18 00",19.9
PRINCEPIPE,10.6,2,10.0,"e=2020-03-23 00,e=2020-11-13 00",19.9
NETWORK18,11.9,1,11.9,e=2008-03-11 00,19.85
SOMICONVEY,11.9,1,11.9,e=2019-09-20 00,19.85
GODFRYPHLP,9.2,3,7.066666666666666,"e=2020-03-17 00,e=2025-08-22 00,e=2025-09-16 00",19.799999999999997
TCS,9.2,3,7.733333333333333,"e=2006-06-16 00,e=2008-01-23 00,e=2018-01-22 00",19.799999999999997
DYNAMATECH,9.2,3,7.266666666666667,"e=2008-01-28 00,e=2008-09-18 00,e=2024-02-23 00",19.799999999999997
NOCIL,9.2,3,6.866666666666667,"e=2009-07-16 00,e=2020-03-18 00,e=2021-07-26 00",19.799999999999997
RITES,9.2,3,8.633333333333333,"e=2023-09-08 00,e=2024-09-20 00",19.799999999999997
POLARIND,9.2,3,6.666666666666667,"e=2007-09-13 00,e=2008-07-29 00,e=2011-09-15 00",19.799999999999997
AJANTPHARM,9.2,3,8.233333333333333,"e=2013-07-18 00,e=2013-09-17 00,e=2015-03-20 00",19.799999999999997
UNIPARTS,10.5,2,10.1,"e=2025-02-12 00,e=2025-10-23 00",19.75
UNOMINDA,10.5,2,8.3,"e=2009-07-20 00,e=2016-02-11 00",19.75
TARIL,11.8,1,11.8,e=2019-09-12 00,19.700000000000003
VALIANTLAB,11.8,1,11.8,e=2025-07-18 00,19.700000000000003
TECHNOFAB,11.8,1,11.8,e=2017-09-21 00,19.700000000000003
AJMERA,7.8,4,6.025,"e=2009-09-22 00,e=2013-09-19 00,e=2020-09-24 00,e=2025-09-02 00",19.7
TORNTPOWER,7.8,4,6.7,"e=2006-12-11 00,e=2008-06-19 00,e=2009-06-18 00,e=2020-02-18 00",19.7
AUTOAXLES,9.1,3,7.466666666666666,"e=2009-01-15 00,e=2020-03-13 00,e=2022-07-28 00",19.65
TTKPRESTIG,6.4,5,6.0,"e=2019-05-15 00,e=2008-07-15 00,e=2009-07-31 00,e=2011-07-05 00,e=2016-07-28 00",19.6
AHCL,10.4,2,10.4,e=2026-04-24 00,19.6
GAYAHWS,7.7,4,6.325,"e=2021-09-20 00,e=2022-09-21 00,e=2023-09-22 00,e=2024-09-17 00",19.55
DEEPAKFERT,7.7,4,7.1,"e=2009-07-07 00,e=2013-07-25 00,e=2014-07-17 00,e=2015-07-28 00",19.55
LAURUSLABS,11.7,1,11.7,e=2020-03-23 00,19.549999999999997
BHAGCHEM,11.7,1,11.7,e=2022-04-07 00,19.549999999999997
KKCL,9.0,3,6.8999999999999995,"e=2008-07-18 00,e=2014-05-20 00,e=2022-05-20 00",19.5
JWL,10.3,2,7.7,"e=2019-09-23 00,e=2023-09-12 00",19.450000000000003
NAM-INDIA,11.6,1,11.6,e=2023-06-30 00,19.4
UPERGANGES,8.9,3,7.133333333333333,"e=2007-11-26 00,e=2008-12-11 00,e=2011-12-20 00",19.35
DONEAR,8.9,3,7.533333333333334,"e=2008-09-18 00,e=2013-09-19 00,e=2014-09-11 00",19.35
SOLARINDS,8.9,3,7.433333333333334,"e=2009-09-08 00,e=2013-08-30 00,e=2024-07-04 00",19.35
ASPINWALL,8.9,3,6.766666666666667,"e=2019-07-31 00,e=2020-08-12 00,e=2024-07-18 00",19.35
ADOR,8.9,3,7.633333333333333,"e=2008-07-17 00,e=2013-07-16 00,e=2018-08-02 00",19.35
JBMA,8.9,3,7.3,"e=2007-10-24 00,e=2017-08-10 00,e=2025-01-31 00",19.35
SUNDARMFIN,8.9,3,7.133333333333333,"e=2006-07-18 00,e=2016-03-17 00,e=2018-02-01 00",19.35
MANINDS,10.2,2,7.949999999999999,"e=2019-09-19 00,e=2020-09-24 00",19.299999999999997
TGBHOTELS,10.2,2,8.05,"e=2008-09-18 00,e=2009-09-17 00",19.299999999999997
LITL,10.2,2,7.8999999999999995,"e=2012-09-17 00,e=2017-12-14 00",19.299999999999997
INDTERRAIN,11.5,1,11.5,e=2015-12-21 00,19.25
CIFL,11.5,1,11.5,e=2025-09-19 00,19.25
NAVA,7.5,4,6.325,"e=2006-07-17 00,e=2008-07-15 00,e=2015-08-20 00,e=2020-03-09 00",19.25
GALLANTT,8.8,3,7.133333333333333,"e=2007-09-18 00,e=2018-09-18 00,e=2021-08-23 00",19.200000000000003
DCW,8.8,3,6.366666666666667,"e=2020-12-21 00,e=2023-09-22 00,e=2024-09-19 00",19.200000000000003
BAJAJHIND,8.8,3,7.633333333333333,"e=2011-09-21 00,e=2006-03-16 00,e=2008-02-14 00",19.200000000000003
RAMCOIND,8.8,3,6.333333333333333,"e=2008-10-29 00,e=2009-09-14 00,e=2015-09-15 00",19.200000000000003
PVP,8.8,3,7.3,"e=2007-02-27 00,e=2008-03-18 00,e=2008-09-18 00",19.200000000000003
HINDNATGLS,8.8,3,7.933333333333334,"e=2013-09-18 00,e=2016-09-19 00,e=2018-09-07 00",19.200000000000003
CREATIVEYE,10.1,2,7.9,"e=2007-09-12 00,e=2011-09-15 00",19.15
KCPSUGIND,10.1,2,7.8,"e=2009-09-14 00,e=2013-08-21 00",19.15
BERGEPAINT,10.1,2,8.35,"e=2015-01-08 00,e=2023-09-22 00",19.15
SBGLP,11.4,1,11.4,e=2024-04-18 00,19.1
SUNPHARMA,11.4,1,11.4,e=2007-04-23 00,19.1
IMPAL,11.4,1,11.4,e=2020-03-12 00,19.1
VIMTALABS,7.4,4,5.825,"e=2006-06-01 00,e=2011-09-15 00,e=2015-08-06 00,e=2019-07-18 00",19.1
INDNIPPON,7.4,4,6.4,"e=2008-08-14 00,e=2008-12-30 00,e=2016-02-10 00,e=2022-02-21 00",19.1
IPCL,11.4,1,11.4,e=2006-05-18 00,19.1
MSTCLTD,11.4,1,11.4,e=2025-02-14 00,19.1
PANORAMUNI,7.4,4,6.050000000000001,"e=2010-05-05 00,e=2010-06-21 00,e=2014-09-19 00,e=2016-09-21 00",19.1
LYKALABS,8.7,3,6.8999999999999995,"e=2008-10-07 00,e=2010-03-22 00,e=2017-09-21 00",19.049999999999997
HERITGFOOD,8.7,3,6.933333333333333,"e=2008-09-18 00,e=2009-09-23 00,e=2013-07-26 00",19.049999999999997
THANGAMAYL,8.7,3,7.166666666666667,"e=2023-07-17 00,e=2020-03-23 00,e=2020-09-11 00",19.049999999999997
LGBFORGE,8.7,3,6.533333333333334,"e=2010-06-04 00,e=2011-06-02 00,e=2013-07-30 00",19.049999999999997
ALKYLAMINE,10.0,2,7.55,"e=2021-05-11 00,e=2018-07-20 00",19.0
GSS,10.0,2,8.8,"e=2011-12-22 00,e=2020-09-24 00",19.0
TIPSMUSIC,10.0,2,7.5,"e=2020-03-31 00,e=2022-05-19 00",19.0
ISMTLTD,10.0,2,8.1,"e=2009-04-08 00,e=2014-09-18 00",19.0
GEOJITFSL,10.0,2,7.95,"e=2016-03-28 00,e=2024-10-07 00",19.0
TVSSRICHAK,10.0,2,7.6,"e=2013-09-18 00,e=2020-03-17 00",19.0
KANPRPLA,10.0,2,9.3,"e=2021-09-15 00,e=2025-09-01 00",19.0
BSHSL,10.0,2,7.5,"e=2022-09-01 00,e=2022-09-23 00",19.0
ATNINTER,10.0,2,9.7,"e=2008-09-19 00,e=2014-09-11 00",19.0
AVADHSUGAR,10.0,2,7.9,"e=2018-09-12 00,e=2019-06-27 00",19.0
VICEROY,11.3,1,11.3,e=2007-12-19 00,18.950000000000003
RPPINFRA,11.3,1,11.3,e=2021-09-17 00,18.950000000000003
SSWL,11.3,1,11.3,e=2008-09-18 00,18.950000000000003
RAJTV,7.3,4,5.949999999999999,"e=2014-03-25 00,e=2010-09-08 00,e=2020-09-21 00",18.95
NOIDATOLL,7.3,4,5.825,"e=2011-08-29 00,e=2013-09-18 00,e=2016-09-21 00,e=2023-09-22 00",18.95
VGL,8.6,3,7.333333333333333,"e=2013-09-19 00,e=2016-09-19 00,e=2026-03-02 00",18.9
SYNDIBANK,8.6,3,6.433333333333334,"e=2006-05-18 00,e=2009-06-17 00,e=2015-06-18 00",18.9
AMBER,8.6,3,6.966666666666666,"e=2018-09-07 00,e=2020-03-26 00,e=2021-09-02 00",18.9
ORIENTHOT,8.6,3,7.433333333333333,"e=2009-07-13 00,e=2022-07-20 00,e=2026-07-23 00",18.9
VARROC,9.9,2,8.85,"e=2025-08-08 00,e=2026-08-07 00",18.85
MAWANASUG,9.9,2,8.35,"e=2011-08-18 00,e=2016-06-03 00",18.85
IMPEXFERRO,9.9,2,7.45,"e=2008-09-11 00,e=2015-09-16 00",18.85
RENUKA,9.9,2,7.75,"e=2011-10-05 00,e=2018-09-18 00",18.85
ORBITCORP,9.9,2,8.6,"e=2007-08-16 00,e=2011-07-28 00",18.85
RANEHOLDIN,9.9,2,8.4,"e=2009-02-12 00,e=2015-08-03 00",18.85
MANUGRAPH,7.2,4,6.625,"e=2007-02-20 00,e=2007-08-30 00,e=2012-07-12 00,e=2014-08-13 00",18.8
EON,11.2,1,11.2,e=2014-09-16 00,18.799999999999997
TIIL,8.5,3,6.666666666666667,"e=2008-11-06 00,e=2016-01-07 00,e=2024-08-27 00",18.75
RSSOFTWARE,8.5,3,7.433333333333334,"e=2010-06-21 00,e=2014-07-07 00,e=2018-07-18 00",18.75
DELPHIFX,9.8,2,9.8,e=2026-02-13 00,18.700000000000003
DCMFINSERV,9.8,2,7.4,"e=2008-12-02 00,e=2019-09-23 00",18.700000000000003
INNOIND,9.8,2,9.45,"e=2013-09-20 00,e=2015-07-07 00",18.700000000000003
BSLIMITED,9.8,2,9.25,"e=2013-09-30 00,e=2014-01-21 00",18.700000000000003
SHRENIK,9.8,2,9.8,e=2020-10-08 00,18.700000000000003
WSTCSTPAPR,7.1,4,6.35,"e=2007-10-26 00,e=2008-08-13 00,e=2020-03-19 00,e=2022-08-08 00",18.65
DCBBANK,11.1,1,11.1,e=2008-07-04 00,18.65
PROSEED,11.1,1,11.1,e=2020-12-10 00,18.65
UTTAMSUGAR,7.1,4,5.925,"e=2009-05-20 00,e=2011-08-08 00,e=2018-08-09 00,e=2019-09-12 00",18.65
FACT,11.1,1,11.1,e=2018-09-14 00,18.65
KNRCON,8.4,3,6.733333333333334,"e=2016-12-13 00,e=2013-09-10 00",18.6
SARDAEN,8.4,3,6.433333333333334,"e=2011-08-17 00,e=2014-08-27 00,e=2015-08-06 00",18.6
DEEPAKNTR,8.4,3,7.066666666666667,"e=2020-03-16 00,e=2014-06-20 00",18.6
SMCGLOBAL,8.4,3,7.400000000000001,"e=2024-06-07 00,e=2025-06-13 00",18.6
SUMEETINDS,9.7,2,8.1,"e=2018-08-02 00,e=2019-09-19 00",18.549999999999997
KEC,9.7,2,9.399999999999999,"e=2006-06-08 00,e=2008-02-11 00",18.549999999999997
CORPBANK,9.7,2,7.75,"e=2006-05-15 00,e=2013-05-31 00",18.549999999999997
PRESSMN,7.0,4,5.95,"e=2014-08-27 00,e=2019-08-19 00,e=2020-08-18 00,e=2022-07-08 00",18.5
NHPC,7.0,4,6.25,"e=2014-09-11 00,e=2017-01-19 00,e=2020-02-17 00,e=2021-02-22 00",18.5
EXCELINDUS,11.0,1,11.0,e=2007-07-12 00,18.5
WEALTH,11.0,1,11.0,e=2026-02-10 00,18.5
NAHARINDUS,8.3,3,7.233333333333334,"e=2009-09-18 00,e=2017-09-07 00,e=2019-09-20 00",18.450000000000003
RELCAPITAL,8.3,3,6.633333333333333,"e=2009-06-30 00,e=2017-09-05 00,e=2018-09-12 00",18.450000000000003
RPGLIFE,8.3,3,6.633333333333334,"e=2014-09-11 00,e=2019-07-22 00,e=2026-07-09 00",18.450000000000003
HOCL,8.3,3,7.033333333333334,"e=2011-08-16 00,e=2014-09-12 00,e=2016-09-20 00",18.450000000000003
LLOYDFIN,8.3,3,6.766666666666667,"e=2010-08-11 00,e=2012-06-27 00,e=2013-06-20 00",18.450000000000003
INDOTHAI,8.3,3,7.333333333333333,"e=2013-09-19 00,e=2015-09-18 00,e=2019-09-19 00",18.450000000000003
KPIGREEN,5.6,5,5.12,"e=2024-02-15 00,e=2022-08-22 00,e=2024-07-18 00,e=2025-02-18 00",18.4
GRSE,9.6,2,8.1,"e=2023-09-15 00,e=2025-09-12 00",18.4
VINYLINDIA,9.6,2,7.35,"e=2020-08-31 00,e=2026-05-22 00",18.4
SOLARA,9.6,2,8.2,"e=2019-08-06 00,e=2022-08-12 00",18.4
MANAKCOAT,9.6,2,7.6,"e=2021-09-16 00,e=2022-09-05 00",18.4
SECURKLOUD,9.6,2,9.2,"e=2016-10-10 00,e=2021-09-23 00",18.4
DEEPENR,10.9,1,10.9,e=2020-11-02 00,18.35
TRITURBINE,6.9,4,6.225,"e=2015-07-31 00,e=2018-12-27 00,e=2021-09-07 00,e=2022-12-22 00",18.35
SANDESH,6.9,4,6.0,"e=2007-09-07 00,e=2020-02-27 00,e=2022-02-24 00,e=2025-02-21 00",18.35
BILPOWER,6.9,4,5.75,"e=2011-09-22 00,e=2012-10-04 00,e=2013-09-24 00,e=2017-09-15 00",18.35
SOMANYCERA,8.2,3,7.699999999999999,"e=2007-09-13 00,e=2008-09-04 00,e=2020-03-19 00",18.299999999999997
HUHTAMAKI,8.2,3,7.933333333333333,"e=2010-04-16 00,e=2011-04-18 00,e=2024-04-24 00",18.299999999999997
GOODYEAR,8.2,3,7.166666666666667,"e=2021-08-04 00,e=2022-07-22 00,e=2026-08-05 00",18.299999999999997
TATASTEEL,9.5,2,9.3,"e=2009-07-06 00,e=2018-01-31 00",18.25
JAGSNPHARM,6.8,4,5.675,"e=2025-01-08 00,e=2009-09-23 00,e=2011-09-23 00,e=2014-09-25 00",18.2
USHAMART,6.8,4,6.0,"e=2007-07-12 00,e=2008-07-14 00,e=2016-07-29 00,e=2018-09-07 00",18.2
MOTILALOFS,8.1,3,6.733333333333333,"e=2016-02-11 00,e=2018-02-05 00,e=2024-06-10 00",18.15
JPPOWER,8.1,3,7.066666666666666,"e=2008-10-29 00,e=2013-06-27 00,e=2019-09-12 00",18.15
ANIKINDS,8.1,3,6.433333333333334,"e=2008-09-24 00,e=2011-09-26 00,e=2022-09-16 00",18.15
SAIL,8.1,3,7.3,"e=2019-08-22 00,e=2021-09-20 00",18.15
INDHOTEL,9.4,2,8.0,"e=2014-07-18 00,e=2017-10-04 00",18.1
WOCKPHARMA,9.4,2,8.05,"e=2013-11-07 00,e=2022-03-08 00",18.1
SIRCA,9.4,2,7.45,"e=2020-03-12 00,e=2023-05-11 00",18.1
KPIL,9.4,2,8.2,"e=2006-06-22 00,e=2020-03-12 00",18.1
AUTOLITIND,9.4,2,9.05,"e=2011-09-21 00,e=2014-09-19 00",18.1
ADANIPORTS,10.7,1,10.7,e=2020-03-16 00,18.049999999999997
M&MFIN,10.7,1,10.7,e=2020-07-22 00,18.049999999999997
FIRSTLEASE,8.0,3,6.3999999999999995,"e=2006-09-14 00,e=2007-09-14 00,e=2008-09-12 00",18.0
SIRPAPER,8.0,3,6.400000000000001,"e=2007-09-05 00,e=2008-08-21 00,e=2011-09-22 00",18.0
IFCI,8.0,3,6.533333333333334,"e=2007-09-10 00,e=2014-08-13 00,e=2019-10-22 00",18.0
GREENLAM,8.0,3,6.766666666666667,"e=2020-03-17 00,e=2022-02-10 00,e=2025-03-21 00",18.0
MICROTECH,9.3,2,7.800000000000001,"e=2007-09-20 00,e=2009-09-18 00",17.950000000000003
POLYMED,9.3,2,8.5,"e=2013-07-09 00,e=2017-03-24 00",17.950000000000003
TECHM,9.3,2,8.350000000000001,"e=2008-10-27 00,e=2009-07-20 00",17.950000000000003
CYBERMEDIA,10.6,1,10.6,e=2025-08-01 00,17.9
INDOBORAX,10.6,1,10.6,e=2026-07-21 00,17.9
DANGEE,10.6,1,10.6,e=2024-09-19 00,17.9
ISFT,10.6,1,10.6,e=2011-02-10 00,17.9
HIMATSEIDE,7.9,3,6.733333333333333,"e=2015-09-04 00,e=2018-09-12 00,e=2024-09-20 00",17.85
ACROPETAL,7.9,3,6.566666666666666,"e=2011-09-19 00,e=2012-09-18 00,e=2014-09-19 00",17.85
NBCC,9.2,2,7.199999999999999,"e=2017-02-17 00,e=2025-02-18 00",17.799999999999997
BECTORFOOD,9.2,2,7.8,"e=2024-02-21 00,e=2024-09-20 00",17.799999999999997
GOKULAGRO,9.2,2,7.199999999999999,"e=2025-10-14 00,e=2018-09-18 00",17.799999999999997
UBL,9.2,2,7.1,"e=2009-09-07 00,e=2010-08-17 00",17.799999999999997
NESCO,9.2,2,7.449999999999999,"e=2020-03-18 00,e=2021-08-02 00",17.799999999999997
BLBLIMITED,9.2,2,7.199999999999999,"e=2006-09-22 00,e=2015-09-07 00",17.799999999999997
BAJAJELEC,9.2,2,8.05,"e=2016-07-28 00,e=2023-09-14 00",17.799999999999997
WELCORP,10.5,1,10.5,e=2009-06-08 00,17.75
WINSOMYARN,10.5,1,10.5,e=2010-01-21 00,17.75
NANDAN,7.8,3,6.866666666666667,"e=2006-11-16 00,e=2007-12-12 00,e=2009-08-27 00",17.7
ZODJRDMKJ,7.8,3,6.533333333333334,"e=2008-09-16 00,e=2011-09-15 00,e=2014-09-09 00",17.7
PENINLAND,7.8,3,6.733333333333333,"e=2006-12-20 00,e=2013-07-30 00,e=2018-07-26 00",17.7
RAMCOSYS,7.8,3,6.166666666666667,"e=2009-08-03 00,e=2011-08-08 00,e=2015-08-04 00",17.7
DLF,7.8,3,6.966666666666666,"e=2008-09-19 00,e=2013-07-30 00,e=2016-03-28 00",17.7
J&KBANK,9.1,2,7.949999999999999,"e=2014-09-04 00,e=2023-08-17 00",17.65
CALSOFT,9.1,2,7.949999999999999,"e=2007-08-13 00,e=2008-08-20 00",17.65
SUPREMEIND,9.1,2,7.25,"e=2008-01-24 00,e=2022-11-07 00",17.65
DPSCLTD,9.1,2,8.25,"e=2011-12-15 00,e=2015-09-03 00",17.65
ESCORTS,10.4,1,10.4,e=2014-09-04 00,17.6
TNTELE,10.4,1,10.4,e=2010-09-08 00,17.6
SUNTV,6.4,4,5.775,"e=2014-08-13 00,e=2016-09-14 00,e=2018-02-16 00,e=2019-02-15 00",17.6
MUTHOOTCAP,10.4,1,10.4,e=2017-06-12 00,17.6
GILLETTE,10.4,1,10.4,e=2025-02-18 00,17.6
SELMCL,7.7,3,6.8,"e=2013-09-12 00,e=2018-09-18 00,e=2019-09-18 00",17.55
MANGLMCEM,7.7,3,6.5,"e=2011-07-28 00,e=2012-07-26 00,e=2013-07-18 00",17.55
VIKASLIFE,9.0,2,7.85,"e=2021-05-20 00,e=2021-10-29 00",17.5
PERSISTENT,9.0,2,7.25,"e=2014-07-17 00,e=2015-03-10 00",17.5
SPECIALITY,9.0,2,7.4,"e=2020-09-14 00,e=2021-09-09 00",17.5
SANCO,9.0,2,7.5,"e=2017-09-20 00,e=2019-09-09 00",17.5
DCMSHRIRAM,9.0,2,7.0,"e=2015-11-13 00,e=2021-01-27 00",17.5
REGENCERAM,9.0,2,8.05,"e=2008-09-15 00,e=2009-09-11 00",17.5
BOMDYEING,7.6,3,6.666666666666667,"e=2013-07-26 00,e=2015-07-30 00,e=2022-06-21 00",17.4
HDFC,8.9,2,8.55,"e=2008-06-27 00,e=2009-07-06 00",17.35
MADRASFERT,8.9,2,8.2,"e=2019-09-11 00,e=2020-12-21 00",17.35
FDC,8.9,2,6.95,"e=2019-06-06 00,e=2024-09-19 00",17.35
URJA,8.9,2,7.25,"e=2017-09-14 00,e=2021-01-14 00",17.35
GRANULES,6.2,4,5.975,"e=2013-08-08 00,e=2014-08-20 00,e=2016-02-08 00,e=2020-03-19 00",17.3
ANKURDRUGS,10.2,1,10.2,e=2009-09-23 00,17.299999999999997
SUNDRMFAST,7.5,3,6.733333333333333,"e=2008-06-20 00,e=2014-09-11 00,e=2016-08-10 00",17.25
PRAJIND,7.5,3,6.266666666666667,"e=2010-01-28 00,e=2013-07-16 00,e=2020-03-13 00",17.25
IOB,7.5,3,7.1000000000000005,"e=2008-10-16 00,e=2009-05-21 00,e=2013-06-20 00",17.25
BALLARPUR,8.8,2,8.100000000000001,"e=2008-11-20 00,e=2013-11-26 00",17.200000000000003
RANEENGINE,8.8,2,7.8500000000000005,"e=2009-07-16 00,e=2012-02-06 00",17.200000000000003
VINATIORGA,8.8,2,7.1000000000000005,"e=2009-10-30 00,e=2020-09-17 00",17.200000000000003
NAHARPOLY,8.8,2,7.3500000000000005,"e=2008-09-18 00,e=2014-09-11 00",17.200000000000003
CIMMCO,8.8,2,7.15,"e=2011-11-24 00,e=2017-07-20 00",17.200000000000003
ALPSINDUS,8.8,2,7.45,"e=2006-09-22 00,e=2017-08-07 00",17.200000000000003
SKIL,10.1,1,10.1,e=2014-09-23 00,17.15
NUCHEM,10.1,1,10.1,e=2008-03-18 00,17.15
STERTOOLS,6.1,4,5.6,"e=2010-02-22 00,e=2014-08-13 00,e=2016-02-15 00,e=2023-09-11 00",17.15
MUKANDENGG,10.1,1,10.1,e=2007-07-23 00,17.15
QUINTEGRA,7.4,3,5.8999999999999995,"e=2006-08-09 00,e=2011-09-21 00,e=2013-09-19 00",17.1
GMRAIRPORT,7.4,3,6.1000000000000005,"e=2012-08-31 00,e=2013-09-05 00,e=2022-01-11 00",17.1
PANACEABIO,7.4,3,5.866666666666667,"e=2008-09-19 00,e=2020-09-21 00,e=2024-09-19 00",17.1
SAFARI,8.7,2,6.8999999999999995,"e=2023-12-12 00,e=2024-11-19 00",17.049999999999997
GTNIND,8.7,2,8.149999999999999,"e=2012-08-02 00,e=2014-09-22 00",17.049999999999997
GENSOL,10.0,1,10.0,e=2023-10-17 00,17.0
SANDUMA,10.0,1,10.0,e=2024-02-02 00,17.0
E2E,10.0,1,10.0,e=2022-08-12 00,17.0
MOLDTECH,10.0,1,10.0,e=2020-03-19 00,17.0
AAKASH,10.0,1,10.0,e=2022-02-03 00,17.0
ACL,10.0,1,10.0,e=2023-05-26 00,17.0
PARAS,10.0,1,10.0,e=2025-07-04 00,17.0
EPIGRAL,10.0,1,10.0,e=2021-09-15 00,17.0
DIAPOWER,10.0,1,10.0,e=2013-08-26 00,17.0
BHARATWIRE,10.0,1,10.0,e=2022-08-02 00,17.0
RADHIKAJWE,10.0,1,10.0,e=2023-05-26 00,17.0
SHANTI,10.0,1,10.0,e=2023-09-22 00,17.0
IGARASHI,10.0,1,10.0,e=2018-09-27 00,17.0
FINPIPE,6.0,4,5.775,"e=2006-06-13 00,e=2008-08-06 00,e=2012-07-12 00,e=2013-08-29 00",17.0
SHEMAROO,10.0,1,10.0,e=2021-09-09 00,17.0
GSFC,7.3,3,5.8999999999999995,"e=2009-09-10 00,e=2013-07-18 00,e=2023-09-07 00",16.95
SMLMAH,7.3,3,6.733333333333333,"e=2009-09-11 00,e=2015-08-27 00,e=2025-07-09 00",16.95
EMKAY,7.3,3,6.366666666666667,"e=2008-08-21 00,e=2015-07-30 00,e=2016-03-22 00",16.95
RGL,8.6,2,7.85,"e=2009-08-17 00,e=2017-06-09 00",16.9
TAINWALCHM,8.6,2,8.0,"e=2008-09-16 00,e=2015-09-21 00",16.9
BROOKS,8.6,2,7.949999999999999,"e=2014-07-31 00,e=2020-02-11 00",16.9
BLUESTARCO,8.6,2,8.5,"e=2009-07-13 00,e=2020-03-19 00",16.9
UNICHEMLAB,8.6,2,6.949999999999999,"e=2008-10-29 00,e=2018-02-15 00",16.9
ELFORGE,8.6,2,6.949999999999999,"e=2011-06-29 00,e=2011-11-22 00",16.9
BALAMINES,8.6,2,7.35,"e=2010-11-18 00,e=2020-03-17 00",16.9
BURNPUR,9.9,1,9.9,e=2013-09-19 00,16.85
AGRITECH,9.9,1,9.9,e=2017-08-14 00,16.85
HMAAGRO,9.9,1,9.9,e=2023-12-29 00,16.85
HYDROS&S,9.9,1,9.9,e=2013-09-10 00,16.85
GVPIL,7.2,3,5.966666666666666,"e=2008-07-15 00,e=2009-07-13 00,e=2012-07-17 00",16.8
GTPL,7.2,3,5.8,"e=2017-09-14 00,e=2021-08-17 00,e=2023-09-22 00",16.8
GROBTEA,8.5,2,6.8,"e=2019-08-29 00,e=2020-09-21 00",16.75
NAHARCAP,9.8,1,9.8,e=2008-11-19 00,16.700000000000003
ASSAMCO,9.8,1,9.8,e=2008-07-15 00,16.700000000000003
KIOCL,5.8,4,5.375,"e=2017-08-23 00,e=2018-09-28 00,e=2020-09-21 00,e=2021-09-07 00",16.7
PANCARBON,7.1,3,6.066666666666666,"e=2011-07-14 00,e=2012-07-24 00,e=2013-07-17 00",16.65
MADHAV,7.1,3,6.533333333333334,"e=2010-09-16 00,e=2020-12-17 00,e=2023-09-22 00",16.65
CUBEXTUB,7.1,3,5.7,"e=2008-09-25 00,e=2011-09-26 00,e=2014-09-25 00",16.65
EIDPARRY,7.1,3,6.433333333333333,"e=2006-08-17 00,e=2008-10-08 00,e=2009-03-20 00",16.65
BHARATFORG,7.1,3,6.066666666666666,"e=2008-07-31 00,e=2013-03-07 00,e=2017-02-16 00",16.65
SICAGEN,8.4,2,7.5,"e=2012-07-20 00,e=2013-07-19 00",16.6
CHEMFALKAL,8.4,2,7.2,"e=2008-04-24 00,e=2011-05-12 00",16.6
BALAJITELE,8.4,2,7.050000000000001,"e=2008-07-17 00,e=2017-08-23 00",16.6
JSWSTEEL,9.7,1,9.7,e=2006-06-15 00,16.549999999999997
DRREDDY,9.7,1,9.7,e=2018-07-16 00,16.549999999999997
MANDHANA,9.7,1,9.7,e=2016-12-22 00,16.549999999999997
NGLFINE,9.7,1,9.7,e=2025-08-12 00,16.549999999999997
PAISALO,9.7,1,9.7,e=2022-06-30 00,16.549999999999997
TNPETRO,9.7,1,9.7,e=2011-08-26 00,16.549999999999997
CUMMINSIND,7.0,3,6.733333333333333,"e=2007-02-08 00,e=2007-07-19 00,e=2024-07-19 00",16.5
ALLDIGI,8.3,2,6.65,"e=2024-11-06 00,e=2026-02-04 00",16.450000000000003
UNITY,8.3,2,6.65,"e=2007-08-21 00,e=2010-04-07 00",16.450000000000003
AVG,8.3,2,6.95,"e=2023-09-21 00,e=2026-05-21 00",16.450000000000003
ALBK,8.3,2,7.550000000000001,"e=2006-06-29 00,e=2009-05-19 00",16.450000000000003
MMP,9.6,1,9.6,e=2022-08-18 00,16.4
RADICO,9.6,1,9.6,e=2009-09-04 00,16.4
RANASUG,9.6,1,9.6,e=2018-09-21 00,16.4
BIRLAMONEY,9.6,1,9.6,e=2013-07-31 00,16.4
APOLLO,9.6,1,9.6,e=2025-09-08 00,16.4
TTL,5.6,4,5.15,"e=2011-09-21 00,e=2013-09-11 00,e=2017-09-06 00,e=2025-07-04 00",16.4
GLAND,9.6,1,9.6,e=2026-08-11 00,16.4
HUDCO,6.9,3,5.733333333333333,"e=2021-03-25 00,e=2022-09-15 00,e=2026-03-27 00",16.35
JOCIL,6.9,3,6.5,"e=2011-09-27 00,e=2012-08-06 00,e=2020-09-03 00",16.35
ABREL,6.9,3,6.5,"e=2009-07-10 00,e=2014-07-11 00,e=2021-07-06 00",16.35
APLLTD,6.9,3,6.5,"e=2013-07-29 00,e=2020-03-16 00,e=2023-07-28 00",16.35
JAMNAAUTO,8.2,2,7.25,"e=2020-03-18 00,e=2021-11-22 00",16.299999999999997
ZODIACLOTH,8.2,2,7.6,"e=2013-08-01 00,e=2015-07-29 00",16.299999999999997
FAME,8.2,2,6.6499999999999995,"e=2008-09-18 00,e=2009-09-22 00",16.299999999999997
IZMO,8.2,2,6.8,"e=2008-05-21 00,e=2011-09-27 00",16.299999999999997
CDSL,8.2,2,7.0,"e=2022-09-07 00,e=2024-08-23 00",16.299999999999997
NRAIL,8.2,2,7.6,"e=2019-09-06 00,e=2022-09-21 00",16.299999999999997
