ticker,gap_pct,action_type,ex_date,ratio,severity
KAJARIACER,5.3,e=2014-07-17 00,2014-07-17,,critical
KAMOPAINTS,5.3,e=2024-06-14 00,2024-06-14,,critical
PRESTIGE,5.3,e=2016-03-30 00,2016-03-30,,critical
KPRMILL,5.3,e=2013-08-21 00,2013-08-21,,critical
INTELLECT,5.3,e=2018-08-09 00,2018-08-09,,critical
TAKSHEEL,5.3,e=2012-12-20 00,2012-12-20,,critical
ANIKINDS,5.3,e=2022-09-16 00,2022-09-16,,critical
DHARSUGAR,5.3,e=2010-08-30 00,2010-08-30,,critical
TTKPRESTIG,5.3,e=2011-07-05 00,2011-07-05,,critical
AVROIND,5.3,e=2026-05-05 00,2026-05-05,,critical
SHAREINDIA,5.3,e=2025-02-03 00,2025-02-03,,critical
SHREERAMA,5.3,e=2008-09-11 00,2008-09-11,,critical
KOTHARIPRO,5.3,e=2011-09-14 00,2011-09-14,,critical
ELFORGE,5.3,e=2011-11-22 00,2011-11-22,,critical
COMPUAGE,5.3,e=2011-11-25 00,2011-11-25,,critical
RSWM,5.3,e=2017-09-19 00,2017-09-19,,critical
IVC,5.3,e=2009-06-30 00,2009-06-30,,critical
BIRLACORPN,5.3,e=2009-07-10 00,2009-07-10,,critical
BILPOWER,5.3,e=2017-09-15 00,2017-09-15,,critical
SUPRAJIT,5.3,e=2008-09-08 00,2008-09-08,,critical
OPTOCIRCUI,5.3,e=2012-03-29 00,2012-03-29,,critical
GVPIL,5.3,e=2009-07-13 00,2009-07-13,,critical
COMPUSOFT,5.3,e=2020-09-15 00,2020-09-15,,critical
HTMEDIA,5.3,e=2019-09-17 00,2019-09-17,,critical
PNBGILTS,5.3,e=2015-09-10 00,2015-09-10,,critical
BALMLAWRIE,5.3,e=2020-09-17 00,2020-09-17,,critical
MATRIMONY,5.3,e=2024-10-25 00,2024-10-25,,critical
RAJTV,5.3,e=2020-09-21 00,2020-09-21,,critical
CORDSCABLE,5.3,e=2020-09-21 00,2020-09-21,,critical
ANDHRSUGAR,5.3,e=2012-09-14 00,2012-09-14,,critical
IRB,5.3,e=2011-08-17 00,2011-08-17,,critical
CHENNPETRO,5.3,e=2011-08-29 00,2011-08-29,,critical
GODREJIND,5.3,e=2010-07-16 00,2010-07-16,,critical
MURUDCERA,5.3,e=2010-10-19 00,2010-10-19,,critical
BSELINFRA,5.3,e=2011-09-26 00,2011-09-26,,critical
VBL,5.3,e=2026-04-08 00,2026-04-08,,critical
NFL,5.3,e=2007-09-11 00,2007-09-11,,critical
ALEMBICLTD,5.3,e=2007-08-13 00,2007-08-13,,critical
GINNIFILA,5.3,e=2007-07-20 00,2007-07-20,,critical
GEMINI,5.3,e=2007-07-17 00,2007-07-17,,critical
COSMOFIRST,5.3,e=2020-02-20 00,2020-02-20,,critical
SPECTACLE,5.3,e=2014-09-19 00,2014-09-19,,critical
BAGFILMS,5.3,e=2007-08-16 00,2007-08-16,,critical
63MOONS,5.3,e=2007-08-16 00,2007-08-16,,critical
UMESLTD,5.3,e=2018-09-04 00,2018-09-04,,critical
SGL,5.3,e=2018-09-19 00,2018-09-19,,critical
JAICORPLTD,5.3,e=2019-09-20 00,2019-09-20,,critical
MAXIND,5.3,e=2025-04-29 00,2025-04-29,,critical
TATAINVEST,5.3,e=2011-02-07 00,2011-02-07,,critical
CUPID,5.3,e=2020-03-16 00,2020-03-16,,critical
SHILPAMED,5.3,e=2020-03-16 00,2020-03-16,,critical
UNICHEMLAB,5.3,e=2008-10-29 00,2008-10-29,,critical
RAMSARUP,5.3,e=2008-11-19 00,2008-11-19,,critical
SHRENUJ,5.3,e=2006-09-07 00,2006-09-07,,critical
DBREALTY,5.3,e=2014-09-18 00,2014-09-18,,critical
INDLMETER,5.3,e=2008-11-28 00,2008-11-28,,critical
ASHIMASYN,5.3,e=2006-06-21 00,2006-06-21,,critical
NLCINDIA,5.3,e=2007-08-16 00,2007-08-16,,critical
SIRPAPER,5.3,e=2007-09-05 00,2007-09-05,,critical
ERAINFRA,5.3,e=2015-12-22 00,2015-12-22,,critical
UNIONBANK,5.3,e=2008-06-17 00,2008-06-17,,critical
ARVIND,5.3,e=2015-07-30 00,2015-07-30,,critical
ORIENTLTD,5.3,e=2016-09-15 00,2016-09-15,,critical
FCSSOFT,5.3,e=2010-09-21 00,2010-09-21,,critical
MEP,5.3,e=2019-08-29 00,2019-08-29,,critical
HINDCOPPER,5.3,e=2026-02-13 00,2026-02-13,,critical
GOCLCORP,5.3,e=2016-09-14 00,2016-09-14,,critical
APEX,5.3,e=2021-09-14 00,2021-09-14,,critical
CANDC,5.3,e=2016-09-09 00,2016-09-09,,critical
MAGNUM,5.3,e=2016-09-09 00,2016-09-09,,critical
SARLAPOLY,5.3,e=2011-09-20 00,2011-09-20,,critical
SUDARCOLOR,5.3,e=2008-03-31 00,2008-03-31,,critical
PAR,5.3,e=2021-11-22 00,2021-11-22,,critical
APOLLOTYRE,5.3,e=2022-06-16 00,2022-06-16,,critical
EIHAHOTELS,5.3,e=2019-07-19 00,2019-07-19,,critical
NMDC,5.3,e=2022-02-17 00,2022-02-17,,critical
COHANCE,5.3,e=2022-02-15 00,2022-02-15,,critical
RIIL,5.3,e=2008-06-04 00,2008-06-04,,critical
COSMOFIRST,5.3,e=2025-07-28 00,2025-07-28,,critical
TATAMTRDVR,5.3,e=2010-08-10 00,2010-08-10,,critical
LLOYDFIN,5.3,e=2010-08-11 00,2010-08-11,,critical
MANPASAND,5.3,e=2016-03-28 00,2016-03-28,,critical
RHIM,5.3,e=2012-09-14 00,2012-09-14,,critical
PTL,5.3,e=2008-06-27 00,2008-06-27,,critical
PFC,5.3,e=2021-07-01 00,2021-07-01,,critical
SUPRAJIT,5.3,e=2010-03-18 00,2010-03-18,,critical
CAMPUS,5.3,e=2025-02-17 00,2025-02-17,,critical
FLFL,5.3,e=2014-08-05 00,2014-08-05,,critical
AUROPHARMA,5.3,e=2010-02-05 00,2010-02-05,,critical
JSWDULUX,5.3,e=2025-08-11 00,2025-08-11,,critical
KAMATHOTEL,5.3,e=2008-08-14 00,2008-08-14,,critical
HCC,5.3,e=2020-12-16 00,2020-12-16,,critical
TEXRAIL,5.3,e=2014-08-27 00,2014-08-27,,critical
GLAXO,5.3,e=2009-03-18 00,2009-03-18,,critical
DOLATALGO,5.3,e=2024-09-23 00,2024-09-23,,critical
IFGLREFRAC,5.3,e=2008-08-12 00,2008-08-12,,critical
SHRIRAMFIN,5.3,e=2025-01-10 00,2025-01-10,,critical
PAGEIND,5.3,e=2024-05-31 00,2024-05-31,,critical
UTKARSHBNK,5.3,e=2025-10-14 00,2025-10-14,,critical
PIDILITIND,5.3,e=2010-03-15 00,2010-03-15,,critical
ZYDUSLIFE,5.3,e=2008-12-29 00,2008-12-29,,critical
MMFL,5.3,e=2021-07-01 00,2021-07-01,,critical
NAHARINDUS,5.3,e=2009-09-18 00,2009-09-18,,critical
HCC,5.3,e=2015-07-08 00,2015-07-08,,critical
XPROINDIA,5.3,e=2008-07-17 00,2008-07-17,,critical
KRITINUT,5.3,e=2025-08-06 00,2025-08-06,,critical
SWARAJENG,5.3,e=2021-07-01 00,2021-07-01,,critical
TRIGYN,5.3,e=2016-09-22 00,2016-09-22,,critical
AVTNPL,5.2,e=2008-07-16 00,2008-07-16,,critical
NELCAST,5.2,e=2019-07-25 00,2019-07-25,,critical
ECEIND,5.2,e=2018-09-18 00,2018-09-18,,critical
APTECHT,5.2,e=2019-07-18 00,2019-07-18,,critical
PURVA,5.2,e=2008-09-11 00,2008-09-11,,critical
BANKRAJAS,5.2,e=2008-07-24 00,2008-07-24,,critical
MANGTIMBER,5.2,e=2011-07-26 00,2011-07-26,,critical
TATAMTRDVR,5.2,e=2011-09-12 00,2011-09-12,,critical
PDPL,5.2,e=2018-09-19 00,2018-09-19,,critical
INGERRAND,5.2,e=2008-07-30 00,2008-07-30,,critical
BANARBEADS,5.2,e=2015-08-05 00,2015-08-05,,critical
SHANTIGEAR,5.2,e=2019-01-04 00,2019-01-04,,critical
LLOYDSENGG,5.2,e=2022-08-04 00,2022-08-04,,critical
DBREALTY,5.2,e=2018-09-18 00,2018-09-18,,critical
GOKULAGRO,5.2,e=2018-09-18 00,2018-09-18,,critical
ADVANIHOTR,5.2,e=2010-12-09 00,2010-12-09,,critical
MIRZAINT,5.2,e=2009-09-16 00,2009-09-16,,critical
TV18BRDCST,5.2,e=2016-09-22 00,2016-09-22,,critical
MODISONLTD,5.2,e=2025-12-08 00,2025-12-08,,critical
AMDIND,5.2,e=2016-09-20 00,2016-09-20,,critical
APOLLOHOSP,5.2,e=2014-08-13 00,2014-08-13,,critical
ALKALI,5.2,e=2013-07-23 00,2013-07-23,,critical
STAR,5.2,e=2010-05-21 00,2010-05-21,,critical
PANORAMUNI,5.2,e=2010-06-21 00,2010-06-21,,critical
EASUNREYRL,5.2,e=2010-09-14 00,2010-09-14,,critical
SWARAJENG,5.2,e=2016-07-07 00,2016-07-07,,critical
JBFIND,5.2,e=2010-07-29 00,2010-07-29,,critical
PSB,5.2,e=2016-06-20 00,2016-06-20,,critical
KABRAEXTRU,5.2,e=2010-07-30 00,2010-07-30,,critical
JEYPORE,5.2,e=2010-08-13 00,2010-08-13,,critical
SEAMECLTD,5.2,e=2015-10-08 00,2015-10-08,,critical
STERTOOLS,5.2,e=2016-02-15 00,2016-02-15,,critical
SAMMAANCAP,5.2,e=2014-09-25 00,2014-09-25,,critical
VARDHACRLC,5.2,e=2013-08-14 00,2013-08-14,,critical
DIGJAM,5.2,e=2009-08-28 00,2009-08-28,,critical
CMICABLES,5.2,e=2017-12-21 00,2017-12-21,,critical
VIMTALABS,5.2,e=2015-08-06 00,2015-08-06,,critical
SHALBY,5.2,e=2018-09-07 00,2018-09-07,,critical
PANACEABIO,5.2,e=2008-09-19 00,2008-09-19,,critical
AROGRANITE,5.2,e=2008-09-26 00,2008-09-26,,critical
AJMERA,5.2,e=2025-09-02 00,2025-09-02,,critical
TANLA,5.2,e=2026-04-30 00,2026-04-30,,critical
ANDHRAPAP,5.2,e=2015-08-19 00,2015-08-19,,critical
KARMAENG,5.2,e=2015-09-03 00,2015-09-03,,critical
FOSECOIND,5.2,e=2009-08-06 00,2009-08-06,,critical
ADVANIHOTR,5.2,e=2015-09-03 00,2015-09-03,,critical
PGHL,5.2,e=2009-04-06 00,2009-04-06,,critical
POCL,5.2,e=2025-09-11 00,2025-09-11,,critical
KIRLOSENG,5.2,e=2015-07-30 00,2015-07-30,,critical
PAGEIND,5.2,e=2008-06-09 00,2008-06-09,,critical
BLUEDART,5.2,e=2009-04-02 00,2009-04-02,,critical
CESC,5.2,e=2006-07-06 00,2006-07-06,,critical
KTKBANK,5.2,e=2019-07-29 00,2019-07-29,,critical
ELDERPHARM,5.2,e=2007-09-18 00,2007-09-18,,critical
ASPINWALL,5.2,e=2019-07-31 00,2019-07-31,,critical
ROLEXRINGS,5.2,e=2026-07-03 00,2026-07-03,,critical
BSOFT,5.2,e=2024-07-12 00,2024-07-12,,critical
CHAMBLFERT,5.2,e=2024-08-05 00,2024-08-05,,critical
PCBL,5.2,e=2024-08-21 00,2024-08-21,,critical
CARYSIL,5.2,e=2021-02-16 00,2021-02-16,,critical
MAMATA,5.2,e=2026-07-31 00,2026-07-31,,critical
NBCC,5.2,e=2025-02-18 00,2025-02-18,,critical
HINDZINC,5.2,e=2025-06-17 00,2025-06-17,,critical
LLOYDSME,5.2,e=2026-06-12 00,2026-06-12,,critical
IVC,5.2,e=2012-07-10 00,2012-07-10,,critical
BANARBEADS,5.2,e=2021-07-19 00,2021-07-19,,critical
PATINTLOG,5.2,e=2020-09-21 00,2020-09-21,,critical
GLOBAL,5.2,e=2024-12-10 00,2024-12-10,,critical
ITI,5.2,e=2019-12-19 00,2019-12-19,,critical
MUNJALSHOW,5.2,e=2020-08-27 00,2020-08-27,,critical
MARALOVER,5.2,e=2014-09-15 00,2014-09-15,,critical
PRESSMN,5.2,e=2020-08-18 00,2020-08-18,,critical
JKPAPER,5.2,e=2014-09-16 00,2014-09-16,,critical
20MICRONS,5.2,e=2013-01-28 00,2013-01-28,,critical
PRECWIRE,5.2,e=2026-07-31 00,2026-07-31,,critical
CLSEL,5.2,e=2024-09-20 00,2024-09-20,,critical
AJMERA,5.2,e=2013-09-19 00,2013-09-19,,critical
DCW,5.2,e=2024-09-19 00,2024-09-19,,critical
HUDCO,5.2,e=2021-03-25 00,2021-03-25,,critical
KOTHARIPET,5.2,e=2012-09-12 00,2012-09-12,,critical
KITPLYIND,5.2,e=2012-09-11 00,2012-09-11,,critical
SEPC,5.2,e=2012-09-11 00,2012-09-11,,critical
GMRAIRPORT,5.2,e=2012-08-31 00,2012-08-31,,critical
IEX,5.2,e=2021-12-03 00,2021-12-03,,critical
ASTRAL,5.2,e=2020-11-12 00,2020-11-12,,critical
CCL,5.2,e=2022-01-31 00,2022-01-31,,critical
MAYURUNIQ,5.2,e=2022-02-22 00,2022-02-22,,critical
COFORGE,5.2,e=2020-05-14 00,2020-05-14,,critical
IL&FSTRANS,5.2,e=2014-03-13 00,2014-03-13,,critical
HFCL,5.2,e=2020-09-18 00,2020-09-18,,critical
APOLLOHOSP,5.2,e=2020-09-17 00,2020-09-17,,critical
BDL,5.2,e=2023-02-20 00,2023-02-20,,critical
GPIL,5.2,e=2023-03-31 00,2023-03-31,,critical
KIOCL,5.2,e=2021-09-07 00,2021-09-07,,critical
GTPL,5.2,e=2021-08-17 00,2021-08-17,,critical
MAANALU,5.2,e=2012-09-17 00,2012-09-17,,critical
SUKHJITS,5.2,e=2024-10-25 00,2024-10-25,,critical
JAGSNPHARM,5.2,e=2025-01-08 00,2025-01-08,,critical
WELENT,5.2,e=2023-01-11 00,2023-01-11,,critical
KOTAKBANK,5.2,e=2010-09-13 00,2010-09-13,,critical
TVSSRICHAK,5.2,e=2013-09-18 00,2013-09-18,,critical
TATACHEM,5.2,e=2018-07-16 00,2018-07-16,,critical
PGIL,5.2,e=2007-08-16 00,2007-08-16,,critical
PRESTIGE,5.2,e=2017-09-19 00,2017-09-19,,critical
PRATIBHA,5.2,e=2014-09-23 00,2014-09-23,,critical
SANGAMIND,5.2,e=2019-09-19 00,2019-09-19,,critical
KOTHARIPET,5.2,e=2007-09-12 00,2007-09-12,,critical
LOVABLE,5.2,e=2019-09-19 00,2019-09-19,,critical
THEINVEST,5.2,e=2019-09-16 00,2019-09-16,,critical
HEROMOTOCO,5.2,e=2010-04-13 00,2010-04-13,,critical
MODISONLTD,5.2,e=2023-07-17 00,2023-07-17,,critical
BEL,5.2,e=2017-03-16 00,2017-03-16,,critical
MANGCHEFER,5.2,e=2011-09-21 00,2011-09-21,,critical
TARMAT,5.2,e=2011-09-21 00,2011-09-21,,critical
SRF,5.2,e=2009-11-12 00,2009-11-12,,critical
GREAVESCOT,5.2,e=2008-02-04 00,2008-02-04,,critical
FOSECOIND,5.2,e=2013-03-21 00,2013-03-21,,critical
TATAELXSI,5.2,e=2009-08-21 00,2009-08-21,,critical
INDOTECH,5.2,e=2019-08-06 00,2019-08-06,,critical
TWILITAKA,5.2,e=2011-09-22 00,2011-09-22,,critical
BSOFT,5.2,e=2010-07-08 00,2010-07-08,,critical
ALIVUS,5.2,e=2023-03-24 00,2023-03-24,,critical
ANSALAPI,5.2,e=2014-09-18 00,2014-09-18,,critical
ASHIMASYN,5.2,e=2014-09-19 00,2014-09-19,,critical
POCL,5.2,e=2024-09-11 00,2024-09-11,,critical
BLBLIMITED,5.2,e=2006-09-22 00,2006-09-22,,critical
MAHSEAMLES,5.2,e=2007-03-22 00,2007-03-22,,critical
NOIDATOLL,5.2,e=2013-09-18 00,2013-09-18,,critical
PASUPATI,5.2,e=2007-04-12 00,2007-04-12,,critical
TATACOFFEE,5.2,e=2006-07-07 00,2006-07-07,,critical
PFIZER,5.1,e=2013-08-28 00,2013-08-28,,critical
MAHABANK,5.1,e=2008-05-29 00,2008-05-29,,critical
VSTIND,5.1,e=2025-07-03 00,2025-07-03,,critical
RPEL,5.1,e=2024-11-29 00,2024-11-29,,critical
NAVA,5.1,e=2008-07-15 00,2008-07-15,,critical
VINYLINDIA,5.1,e=2026-05-22 00,2026-05-22,,critical
PAGEIND,5.1,e=2008-07-14 00,2008-07-14,,critical
GEECEE,5.1,e=2025-09-03 00,2025-09-03,,critical
CUB,5.1,e=2008-01-23 00,2008-01-23,,critical
SCHAEFFLER,5.1,e=2008-03-28 00,2008-03-28,,critical
BHARATFORG,5.1,e=2008-07-31 00,2008-07-31,,critical
HBLENGINE,5.1,e=2007-09-18 00,2007-09-18,,critical
GOODYEAR,5.1,e=2026-08-05 00,2026-08-05,,critical
SRF,5.1,e=2006-07-07 00,2006-07-07,,critical
ZENSARTECH,5.1,e=2008-07-14 00,2008-07-14,,critical
BHEL,5.1,e=2008-02-13 00,2008-02-13,,critical
JAYNECOIND,5.1,e=2024-09-20 00,2024-09-20,,critical
SAFARI,5.1,e=2024-11-19 00,2024-11-19,,critical
PETRONET,5.1,e=2012-06-21 00,2012-06-21,,critical
SJVN,5.1,e=2013-09-04 00,2013-09-04,,critical
TEMBO,5.1,e=2025-02-14 00,2025-02-14,,critical
USHAMART,5.1,e=2008-07-14 00,2008-07-14,,critical
PRAXIS,5.1,e=2025-03-20 00,2025-03-20,,critical
AXISBANK,5.1,e=2009-05-14 00,2009-05-14,,critical
TIMETECHNO,5.1,e=2025-09-23 00,2025-09-23,,critical
GVPTECH,5.1,e=2024-09-20 00,2024-09-20,,critical
GVPTECH,5.1,e=2024-09-20 00,2024-09-20,,critical
SAREGAMA,5.1,e=2009-07-15 00,2009-07-15,,critical
KCP,5.1,e=2025-08-04 00,2025-08-04,,critical
BALRAMCHIN,5.1,e=2006-05-16 00,2006-05-16,,critical
MAITHANALL,5.1,e=2019-08-09 00,2019-08-09,,critical
HGM,5.1,e=2011-02-01 00,2011-02-01,,critical
COSMOFIRST,5.1,e=2007-07-23 00,2007-07-23,,critical
RAIN,5.1,e=2011-06-15 00,2011-06-15,,critical
PATINTLOG,5.1,e=2015-09-07 00,2015-09-07,,critical
GOLDTECH,5.1,e=2006-12-21 00,2006-12-21,,critical
CINEVISTA,5.1,e=2006-09-18 00,2006-09-18,,critical
TIL,5.1,e=2011-07-15 00,2011-07-15,,critical
MUNJALAU,5.1,e=2015-08-13 00,2015-08-13,,critical
TUBEINVEST,5.1,e=2006-05-31 00,2006-05-31,,critical
TINPLATE,5.1,e=2011-08-09 00,2011-08-09,,critical
AVTNPL,5.1,e=2012-06-07 00,2012-06-07,,critical
BFINVEST,5.1,e=2011-08-10 00,2011-08-10,,critical
GRPLTD,5.1,e=2020-08-03 00,2020-08-03,,critical
VIMTALABS,5.1,e=2011-09-15 00,2011-09-15,,critical
ZODJRDMKJ,5.1,e=2011-09-15 00,2011-09-15,,critical
MHRIL,5.1,e=2021-09-08 00,2021-09-08,,critical
POLARIND,5.1,e=2011-09-15 00,2011-09-15,,critical
NAGREEKCAP,5.1,e=2011-09-19 00,2011-09-19,,critical
GLORY,5.1,e=2011-09-22 00,2011-09-22,,critical
KEYFINSERV,5.1,e=2011-09-22 00,2011-09-22,,critical
SKIPPER,5.1,e=2020-09-18 00,2020-09-18,,critical
GROBTEA,5.1,e=2020-09-21 00,2020-09-21,,critical
ROHLTD,5.1,e=2014-09-18 00,2014-09-18,,critical
SHALPAINTS,5.1,e=2020-09-21 00,2020-09-21,,critical
HUDCO,5.1,e=2026-03-27 00,2026-03-27,,critical
GODFRYPHLP,5.1,e=2025-08-22 00,2025-08-22,,critical
INDRAMEDCO,5.1,e=2014-09-18 00,2014-09-18,,critical
JAGSNPHARM,5.1,e=2011-09-23 00,2011-09-23,,critical
NATIONALUM,5.1,e=2025-02-14 00,2025-02-14,,critical
PETRONET,5.1,e=2024-11-08 00,2024-11-08,,critical
RAMCOIND,5.1,e=2015-09-15 00,2015-09-15,,critical
PLASTIBLEN,5.1,e=2010-07-30 00,2010-07-30,,critical
MOLDTKPAC,5.1,e=2021-03-16 00,2021-03-16,,critical
ONWARDTEC,5.1,e=2010-07-12 00,2010-07-12,,critical
VARDHACRLC,5.1,e=2017-09-07 00,2017-09-07,,critical
SALONA,5.1,e=2017-09-19 00,2017-09-19,,critical
GMBREW,5.1,e=2009-04-27 00,2009-04-27,,critical
UPERGANGES,5.1,e=2008-12-11 00,2008-12-11,,critical
RADAAN,5.1,e=2008-09-29 00,2008-09-29,,critical
ALKYLAMINE,5.1,e=2018-07-20 00,2018-07-20,,critical
GSFC,5.1,e=2009-09-10 00,2009-09-10,,critical
VGUARD,5.1,e=2018-07-23 00,2018-07-23,,critical
RAMCOIND,5.1,e=2009-09-14 00,2009-09-14,,critical
HEADSUP,5.1,e=2018-08-14 00,2018-08-14,,critical
RMCL,5.1,e=2008-09-18 00,2008-09-18,,critical
MARALOVER,5.1,e=2018-09-11 00,2018-09-11,,critical
JAYAGROGN,5.1,e=2016-11-03 00,2016-11-03,,critical
HCL-INSYS,5.1,e=2018-09-19 00,2018-09-19,,critical
EVERONN,5.1,e=2008-08-14 00,2008-08-14,,critical
LINCOLN,5.1,e=2016-09-23 00,2016-09-23,,critical
GKWLIMITED,5.1,e=2019-07-10 00,2019-07-10,,critical
PONNIERODE,5.1,e=2019-07-15 00,2019-07-15,,critical
NIBL,5.1,e=2019-08-01 00,2019-08-01,,critical
SWELECTES,5.1,e=2019-08-01 00,2019-08-01,,critical
SANGHIPOLY,5.1,e=2009-09-22 00,2009-09-22,,critical
FAME,5.1,e=2009-09-22 00,2009-09-22,,critical
SABTN,5.1,e=2009-09-23 00,2009-09-23,,critical
JAYNECOIND,5.1,e=2009-12-23 00,2009-12-23,,critical
THYROCARE,5.1,e=2019-08-14 00,2019-08-14,,critical
NUTEK,5.1,e=2009-12-23 00,2009-12-23,,critical
SANWARIA,5.1,e=2008-02-04 00,2008-02-04,,critical
SAMBHAAV,5.1,e=2010-06-16 00,2010-06-16,,critical
GUJALKALI,5.1,e=2016-09-12 00,2016-09-12,,critical
ANANDRATHI,5.1,e=2024-10-18 00,2024-10-18,,critical
GANDHITUBE,5.1,e=2020-09-10 00,2020-09-10,,critical
NOCIL,5.1,e=2021-07-26 00,2021-07-26,,critical
PFOCUS,5.1,e=2013-09-19 00,2013-09-19,,critical
ERIS,5.1,e=2020-08-13 00,2020-08-13,,critical
WORTHPERI,5.1,e=2022-09-13 00,2022-09-13,,critical
NOL,5.1,e=2012-05-10 00,2012-05-10,,critical
GNFC,5.1,e=2022-09-19 00,2022-09-19,,critical
BILPOWER,5.1,e=2012-10-04 00,2012-10-04,,critical
BBOX,5.1,e=2012-12-19 00,2012-12-19,,critical
SIKKO,5.1,e=2022-10-28 00,2022-10-28,,critical
GENESYS,5.1,e=2013-09-11 00,2013-09-11,,critical
GALLISPAT,5.1,e=2013-09-11 00,2013-09-11,,critical
INDIACEM,5.1,e=2016-08-19 00,2016-08-19,,critical
STERTOOLS,5.1,e=2023-09-11 00,2023-09-11,,critical
GNFC,5.1,e=2023-09-18 00,2023-09-18,,critical
DCW,5.1,e=2023-09-22 00,2023-09-22,,critical
CENTENKA,5.1,e=2013-06-27 00,2013-06-27,,critical
PRECOT,5.1,e=2013-08-28 00,2013-08-28,,critical
NOIDATOLL,5.1,e=2023-09-22 00,2023-09-22,,critical
RTNPOWER,5.1,e=2023-09-22 00,2023-09-22,,critical
ONGC,5.1,e=2015-11-10 00,2015-11-10,,critical
KANANIIND,5.1,e=2024-01-30 00,2024-01-30,,critical
METROBRAND,5.1,e=2024-01-31 00,2024-01-31,,critical
TRITURBINE,5.1,e=2015-07-31 00,2015-07-31,,critical
SAMMAANCAP,5.1,e=2015-05-06 00,2015-05-06,,critical
NHPC,5.1,e=2014-09-11 00,2014-09-11,,critical
MANGLMCEM,5.1,e=2013-07-18 00,2013-07-18,,critical
CHAMBLFERT,5.1,e=2014-08-28 00,2014-08-28,,critical
JMFINANCIL,5.1,e=2014-06-25 00,2014-06-25,,critical
PFS,5.1,e=2013-08-07 00,2013-08-07,,critical
OMKARCHEM,5.1,e=2013-08-02 00,2013-08-02,,critical
ICIL,5.1,e=2024-07-24 00,2024-07-24,,critical
PGEL,5.1,e=2020-09-21 00,2020-09-21,,critical
KIOCL,5.1,e=2017-08-23 00,2017-08-23,,critical
MHRIL,5.1,e=2021-09-08 00,2021-09-08,,critical
SERVALL,5.1,e=2012-07-19 00,2012-07-19,,critical
SWANCORP,5.1,e=2022-09-20 00,2022-09-20,,critical
HARITASEAT,5.1,e=2014-05-27 00,2014-05-27,,critical
ECLERX,5.1,e=2022-09-21 00,2022-09-21,,critical
EIMCOELECO,5.1,e=2022-06-16 00,2022-06-16,,critical
SRSLTD,5.1,e=2014-07-21 00,2014-07-21,,critical
KSE,5.1,e=2012-07-20 00,2012-07-20,,critical
KOPRAN,5.1,e=2012-09-10 00,2012-09-10,,critical
ADROITINFO,5.1,e=2021-09-21 00,2021-09-21,,critical
SAGCEM,5.1,e=2022-06-22 00,2022-06-22,,critical
SHANTIGEAR,5.1,e=2022-02-14 00,2022-02-14,,critical
ZENSARTECH,5.1,e=2023-07-21 00,2023-07-21,,critical
JWL,5.1,e=2023-09-12 00,2023-09-12,,critical
LUPIN,5.1,e=2021-07-27 00,2021-07-27,,critical
PATSPINLTD,5.1,e=2014-09-10 00,2014-09-10,,critical
JUBLINDS,5.0,e=2013-08-13 00,2013-08-13,,critical
BHAGERIA,5.0,e=2016-10-26 00,2016-10-26,,critical
TTL,5.0,e=2017-09-06 00,2017-09-06,,critical
TTL,5.0,e=2011-09-21 00,2011-09-21,,critical
CUBEXTUB,5.0,e=2014-09-25 00,2014-09-25,,critical
CMAHENDRA,5.0,e=2014-09-11 00,2014-09-11,,critical
STARPAPER,5.0,e=2009-09-18 00,2009-09-18,,critical
RAMCOSYS,5.0,e=2009-08-03 00,2009-08-03,,critical
3PLAND,5.0,e=2017-07-10 00,2017-07-10,,critical
GOLDENTOBC,5.0,e=2009-09-07 00,2009-09-07,,critical
SHLAKSHMI,5.0,e=2014-07-25 00,2014-07-25,,critical
ACE,5.0,e=2026-09-03 00,2026-09-03,,critical
CAPTRUST,5.0,e=2025-10-10 00,2025-10-10,,critical
PANCARBON,5.0,e=2013-07-17 00,2013-07-17,,critical
LUMAXAUTO,5.0,e=2009-09-10 00,2009-09-10,,critical
LUMAXAUTO,5.0,e=2013-08-20 00,2013-08-20,,critical
EDELWEISS,5.0,e=2014-07-11 00,2014-07-11,,critical
SHRIPISTON,5.0,e=2016-11-17 00,2016-11-17,,critical
GOKEX,5.0,e=2009-09-11 00,2009-09-11,,critical
MANGALAM,5.0,e=2014-09-18 00,2014-09-18,,critical
SUZLON,5.0,e=2007-03-16 00,2007-03-16,,critical
HERITGFOOD,5.0,e=2009-09-23 00,2009-09-23,,critical
SHAHALLOYS,5.0,e=2011-09-15 00,2011-09-15,,critical
NMDC,5.0,e=2008-05-21 00,2008-05-21,,critical
NCLIND,5.0,e=2013-09-19 00,2013-09-19,,critical
SKUMARSYNF,5.0,e=2012-09-20 00,2012-09-20,,critical
ANDHRABANK,5.0,e=2011-06-15 00,2011-06-15,,critical
VKSPL,5.0,e=2013-09-19 00,2013-09-19,,critical
SALORAINTL,5.0,e=2015-09-09 00,2015-09-09,,critical
CGPOWER,5.0,e=2007-03-23 00,2007-03-23,,critical
IMPEXFERRO,5.0,e=2015-09-16 00,2015-09-16,,critical
BCG,5.0,e=2015-09-18 00,2015-09-18,,critical
ANKITMETAL,5.0,e=2015-09-18 00,2015-09-18,,critical
MBECL,5.0,e=2013-09-18 00,2013-09-18,,critical
INDIABULLS,5.0,e=2010-11-01 00,2010-11-01,,critical
NISSAN,5.0,e=2010-09-27 00,2010-09-27,,critical
